PHY_Long_PG.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","1-1","1-2","1-3","1-4","1-5","1-6","1-7","1-8","1-9","1-10","1-11","1-12","1-13","1-14","1-15","3-1","3-2","3-3","3-4","3-5","3-6","3-7","3-8","3-9","3-10","3-11","3-12","3-13","3-14","3-15","3-16","5-1","5-2","5-3","5-4","5-5","5-6","5-7","5-8","5-9","5-10","5-11","5-12","5-13","5-14","5-15","7-1","7-2","7-3","7-4","7-5","7-6","7-7","7-8","7-9","7-10","7-11","7-12","7-13","7-14","9-1","9-2","9-3","9-4","11-1","11-2","11-3","11-4","11-5","11-6","11-7","11-8","11-9","11-10","11-11","11-12","11-13","11-14","11-15","11-16","13-1","13-2","13-3","13-4","13-5","13-6","13-7","13-8","13-9","13-10","13-11","13-12","13-13","13-14","13-15","13-16"
"1770","2014/03/21 11:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,19,0,0,0,0,9,9,9,12,9,0,0,0,34,3,3,2,4,3,3,2,3,3,4,3,3,3,4,3,3,2,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,34,-1,0,3,8,12,11,13,8,8,8,17,10,16,3,8,9,6,15,8
"1771","2014/03/21 11:45",0,0,0,0,0,0,-1,-1,-1,-1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,14,0,0,0,0,12,13,12,13,12,0,0,0,18,2,3,2,3,2,2,1,3,2,3,2,2,3,3,2,3,1,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,38,-1,0,2,10,14,13,15,10,11,10,22,10,19,5,10,11,6,15,9
"1772","2014/03/21 12:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,11,11,12,12,11,0,0,0,4,3,4,2,4,2,3,3,3,3,3,3,4,4,5,3,4,3,4,0,0,0,0,-1,0,0,0,0,-1,-1,0,53,-1,0,3,8,13,13,15,9,9,9,20,10,16,3,8,9,6,16,9
"1773","2014/03/21 12:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,13,0,0,4,5,20,20,19,20,18,0,0,0,1,4,5,4,5,4,4,4,4,4,3,4,5,5,6,4,6,3,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,20,-1,0,3,19,23,23,24,16,17,15,34,15,28,8,15,16,9,22,15
"1774","2014/03/21 12:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,5,0,0,0,1,12,12,12,13,12,0,0,0,3,4,5,3,5,4,5,3,5,4,4,4,5,5,6,3,5,3,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,44,-1,0,3,15,17,16,15,12,11,10,23,10,18,4,9,10,6,15,10
"1775","2014/03/21 12:45",0,0,0,0,0,0,-1,-1,-1,-1,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,1,0,13,14,13,15,13,0,0,0,0,7,8,6,10,7,9,6,8,8,7,8,10,9,10,7,10,7,8,0,0,1,0,-1,0,0,0,0,-1,-1,0,33,-1,0,7,18,18,18,18,12,12,11,25,12,21,5,11,11,7,18,11
"1776","2014/03/21 13:00",0,0,0,0,0,0,-1,-1,-1,-1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,17,17,17,16,16,0,0,0,4,3,5,4,6,4,5,4,5,4,4,3,5,5,6,4,5,4,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,43,-1,0,4,13,18,19,18,13,14,13,29,13,24,5,12,12,8,18,13
"1777","2014/03/21 13:15",0,0,0,0,0,0,-1,-1,-1,-1,0,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,19,19,18,20,17,0,0,0,0,6,6,5,7,6,6,4,6,6,5,5,6,6,7,4,7,5,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,45,-1,0,4,15,23,23,23,16,16,16,32,16,28,7,15,15,10,21,15
"1778","2014/03/21 13:30",0,0,0,0,0,0,-1,-1,-1,-1,0,65,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,23,23,22,23,22,0,0,0,0,7,8,7,8,7,8,6,7,8,5,6,6,7,8,5,7,5,6,0,0,1,0,-1,0,0,0,0,-1,-1,0,1,-1,0,4,19,29,31,31,19,19,20,41,19,34,9,18,18,12,27,19
"1779","2014/03/21 13:45",0,0,0,0,0,0,-1,-1,-1,-1,0,56,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,40,40,39,41,39,0,0,0,0,5,4,5,5,5,5,3,5,5,4,4,3,5,5,5,5,4,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,1,-1,0,3,33,45,43,43,32,32,34,50,34,47,17,33,33,20,42,31
"1780","2014/03/21 14:00",0,0,0,0,0,0,-1,-1,-1,-1,0,64,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,79,78,73,70,71,0,0,0,0,7,8,7,8,9,8,6,7,8,7,7,7,8,9,9,8,7,9,0,0,1,0,-1,0,0,0,0,-1,-1,0,2,-1,0,7,53,84,88,88,55,58,62,90,55,88,32,58,54,35,71,54
"1781","2014/03/21 14:15",0,0,0,0,0,0,-1,-1,-1,-1,0,36,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,49,50,49,47,46,0,0,0,0,8,8,7,8,8,7,7,7,8,7,9,7,10,8,9,8,9,8,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,7,39,58,61,62,39,38,42,73,39,69,23,40,39,27,50,39
"1782","2014/03/21 14:30",0,0,0,0,0,0,-1,-1,-1,-1,0,65,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,43,43,42,39,39,0,0,0,0,6,6,6,7,6,6,8,8,8,7,8,7,8,6,7,7,5,7,0,0,1,0,-1,0,0,0,0,-1,-1,0,10,-1,0,4,31,49,48,51,31,32,33,57,31,53,18,31,31,21,41,31
"1783","2014/03/21 14:45",0,0,0,0,0,0,-1,-1,-1,-1,0,48,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,50,46,46,46,45,0,0,0,0,6,7,6,7,7,7,7,7,9,6,6,7,8,8,7,7,6,7,0,0,2,0,-1,0,0,0,1,-1,-1,0,20,-1,0,4,37,53,54,56,37,37,39,61,37,59,22,36,38,25,49,39
"1784","2014/03/21 15:00",0,0,0,0,0,0,-1,-1,-1,-1,0,4,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,5,0,58,57,55,53,52,0,0,0,0,7,7,6,8,7,7,6,8,8,6,8,7,8,8,8,7,6,7,0,0,1,0,-1,0,0,0,2,-1,-1,0,4,-1,0,5,44,65,67,69,42,39,45,76,43,72,23,41,43,28,53,39
"1785","2014/03/21 15:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,63,62,69,59,67,0,0,0,0,5,4,5,6,6,6,5,6,6,5,6,5,6,7,5,6,5,5,0,0,2,0,-1,0,0,0,1,-1,-1,0,0,-1,0,4,50,74,77,77,48,47,52,81,47,78,24,51,47,33,60,47
"1786","2014/03/21 15:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,46,42,54,44,55,0,0,0,0,5,4,4,6,5,6,4,5,6,5,5,5,6,6,5,7,5,6,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,42,63,65,64,38,38,46,70,35,66,19,41,36,26,48,38
"1787","2014/03/21 15:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,38,34,38,40,40,0,0,0,0,5,5,4,6,4,6,4,6,6,5,5,7,8,8,6,8,6,6,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,34,55,56,54,38,39,42,62,32,56,17,31,32,25,45,35
"1788","2014/03/21 16:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,57,57,57,56,57,0,0,0,0,5,5,4,6,5,5,4,5,6,4,5,6,6,7,6,7,6,5,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,42,74,75,76,50,50,52,79,46,74,25,43,43,34,65,50
"1789","2014/03/21 16:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,53,52,50,56,51,0,0,0,0,5,5,4,6,6,5,4,5,5,4,5,6,7,7,6,7,5,5,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,45,73,76,76,53,46,53,79,45,72,24,44,43,35,61,44
"1790","2014/03/21 16:30",0,0,0,0,0,0,-1,-1,-1,-1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,51,49,50,52,49,0,0,0,0,4,4,3,5,4,4,3,4,4,4,5,6,7,6,5,5,5,5,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,40,61,66,67,45,42,45,69,47,67,21,38,40,28,57,40
"1791","2014/03/21 16:45",0,0,0,0,0,0,-1,-1,-1,-1,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,46,43,47,54,46,0,0,0,0,5,6,5,6,6,5,5,6,6,6,6,6,7,7,6,6,5,6,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,40,63,61,61,34,35,46,68,43,65,20,36,37,30,53,37
"1792","2014/03/21 17:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,44,44,44,50,45,0,0,0,0,4,3,3,4,4,3,3,4,4,3,3,4,4,4,4,4,4,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,37,52,53,54,36,35,36,60,37,56,19,34,34,22,49,36
"1793","2014/03/21 17:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,56,56,57,61,56,0,0,0,0,5,4,4,5,4,4,4,4,4,5,4,4,5,5,4,5,4,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,45,66,67,67,48,46,45,72,48,69,23,46,47,30,61,43
"1794","2014/03/21 17:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,57,58,61,61,63,0,0,0,0,3,3,2,4,3,3,2,3,3,3,2,3,4,4,3,4,3,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,45,72,76,76,51,50,51,80,54,77,27,48,50,34,72,54
"1795","2014/03/21 17:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,48,51,55,55,55,0,0,0,0,4,3,2,3,3,3,2,4,4,4,3,4,5,5,3,4,3,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,40,67,69,71,46,48,45,75,47,72,21,44,43,29,62,46
"1796","2014/03/21 18:00",0,0,0,0,0,0,-1,-1,-1,-1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,57,54,62,62,63,0,0,0,0,3,3,3,4,4,3,3,4,4,4,3,3,4,5,4,4,4,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,44,72,77,77,51,54,53,84,52,80,22,51,48,34,68,51
"1797","2014/03/21 18:15",0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,57,58,63,63,61,0,0,0,0,4,4,4,5,4,4,4,4,5,4,5,4,5,5,5,5,4,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,49,75,78,79,55,53,53,85,50,82,25,51,53,36,73,53
"1798","2014/03/21 18:30",0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,56,55,60,60,58,0,0,0,0,4,5,3,5,4,4,4,5,5,4,4,5,5,6,5,6,5,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,45,72,74,74,53,52,50,81,50,77,24,46,49,34,64,51
"1799","2014/03/21 18:45",0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,50,50,53,53,51,0,0,0,0,4,4,5,5,6,5,4,5,5,4,4,4,5,6,5,5,4,5,0,0,2,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,42,65,68,64,46,48,45,79,44,75,23,42,45,31,59,45
"1800","2014/03/21 19:00",2,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,47,47,50,51,49,0,0,0,0,5,4,5,6,6,5,4,6,6,4,5,5,6,6,5,6,4,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,38,60,63,64,43,44,42,74,43,69,21,40,41,29,57,40
"1801","2014/03/21 19:15",3,0,0,0,0,0,-1,-1,-1,-1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,33,33,34,35,33,0,0,0,0,6,5,5,6,6,6,5,7,7,6,5,6,7,7,6,6,5,6,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,27,41,45,43,28,28,29,61,30,49,14,27,30,19,40,29
"1802","2014/03/21 19:30",2,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,29,29,30,30,29,0,0,0,0,4,4,3,5,4,5,4,5,5,4,4,4,5,5,5,5,3,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,22,36,39,39,26,26,25,51,24,42,12,24,24,17,33,23
"1803","2014/03/21 19:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,26,27,26,28,26,0,0,0,0,4,5,4,5,4,4,4,5,6,5,4,5,5,6,5,4,3,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,22,32,35,35,22,22,23,46,23,39,11,22,24,16,31,22
"1804","2014/03/21 20:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,31,31,33,32,32,0,0,0,0,4,4,3,5,4,4,4,5,5,4,4,5,5,5,5,5,3,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,27,40,42,42,28,27,30,52,27,44,13,24,26,19,36,27
"1805","2014/03/21 20:15",0,0,0,0,0,0,-1,-1,-1,-1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,30,28,33,30,31,0,0,0,0,5,5,4,6,5,5,5,6,6,5,5,5,7,6,6,6,5,5,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,26,38,40,38,24,25,27,50,25,42,12,24,25,17,33,25
"1806","2014/03/21 20:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,26,26,29,27,27,0,0,0,0,3,3,3,4,3,4,3,4,4,3,3,3,9,5,4,5,4,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,24,36,37,36,23,23,26,44,23,38,11,22,23,18,30,23
"1807","2014/03/21 20:45",0,0,0,0,0,0,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,30,30,31,32,30,0,0,0,0,4,4,3,5,4,5,4,5,5,4,4,4,8,6,4,5,3,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,28,37,38,36,25,26,29,46,24,40,13,24,26,20,34,25
"1808","2014/03/21 21:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,31,30,30,31,28,0,0,0,0,4,2,3,4,3,3,2,3,4,2,2,2,8,3,3,3,2,2,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,25,38,39,39,26,24,26,48,24,40,12,23,24,18,33,23
"1809","2014/03/21 21:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,32,33,33,34,32,0,0,0,0,4,3,2,4,3,4,3,4,4,3,3,4,9,5,4,5,3,3,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,27,39,41,41,28,28,29,49,28,44,14,26,27,19,37,27
"1810","2014/03/21 21:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,31,31,31,33,30,0,0,0,0,3,3,2,4,3,3,3,4,4,3,3,3,8,5,3,4,3,3,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,25,36,38,39,25,24,27,44,26,38,13,23,26,17,32,23
"1811","2014/03/21 21:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,41,41,41,44,42,0,0,0,0,3,2,2,3,2,2,2,3,3,2,2,2,9,4,3,3,2,3,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,34,46,47,47,35,35,37,51,35,46,17,34,33,23,43,33
"1812","2014/03/21 22:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,29,30,29,31,29,0,0,0,0,3,2,2,3,2,2,2,3,3,2,2,2,8,3,2,3,2,2,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,2,22,31,39,38,27,26,25,57,26,45,13,24,24,16,34,24
"1813","2014/03/21 22:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,45,47,45,46,45,0,0,0,0,4,3,3,5,3,3,3,4,4,3,3,3,9,5,5,4,4,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,36,54,61,61,40,39,38,71,36,64,21,37,40,26,50,38
"1814","2014/03/21 22:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,30,32,31,35,34,0,0,0,0,4,4,4,5,4,4,3,4,4,3,3,5,10,6,4,5,3,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,27,39,45,47,28,27,27,62,30,47,13,25,28,19,42,28
"1815","2014/03/21 22:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,31,32,35,39,38,0,0,0,0,4,4,4,6,4,4,3,4,4,3,4,6,10,6,5,6,4,4,0,0,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,3,28,40,45,46,29,29,28,59,31,49,13,27,27,18,38,27
"1816","2014/03/21 23:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,49,49,46,49,51,0,0,0,0,6,6,5,6,5,5,4,5,6,4,6,7,9,6,5,5,4,5,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,4,39,55,59,58,38,37,39,71,38,64,20,35,38,25,49,36
"1817","2014/03/21 23:15",0,0,0,0,0,0,-1,-1,-1,-1,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,58,57,64,59,67,0,2,0,0,8,8,8,10,8,9,7,8,10,8,8,8,11,9,7,7,6,7,0,0,0,0,-1,0,4,0,0,-1,-1,0,0,-1,0,6,74,73,75,73,49,53,50,87,50,79,25,47,44,33,64,47
"1818","2014/03/21 23:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,8,0,0,0,0,52,51,56,54,59,0,0,0,0,6,6,6,8,5,6,5,6,7,6,6,7,10,7,8,8,7,8,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,6,60,68,71,71,50,44,48,81,42,73,23,41,43,31,57,44
"1819","2014/03/21 23:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,52,51,54,60,59,7,0,0,0,7,7,6,8,6,7,5,6,7,6,7,8,11,9,7,8,6,7,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,49,73,71,72,47,44,45,82,51,77,24,46,50,32,66,49
"1820","2014/03/22 00:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,51,51,59,54,62,6,0,0,0,6,7,6,8,6,7,5,6,8,5,7,8,11,8,6,7,6,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,44,69,68,66,44,42,45,81,45,75,23,42,43,30,58,45
"1821","2014/03/22 00:15",0,0,0,0,0,0,-1,-1,-1,-1,0,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,57,56,58,53,63,0,0,0,0,9,6,8,9,8,8,6,7,9,5,6,7,11,7,7,7,6,6,0,0,0,0,-1,0,0,0,0,-1,-1,0,0,-1,0,5,46,75,72,72,48,47,48,83,44,76,24,42,44,32,59,44
"1822","2014/03/22 00:30",0,0,0,0,0,0,-1,-1,-1,-1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,46,45,52,52,54,0,0,0,0,6,5,5,7,6,6,6,7,7,7,5,5,10,6,6,7,6,8,0,0,0,0,-1,0,0,0,3,-1,-1,0,0,-1,0,6,42,69,67,68,40,38,41,81,45,67,20,39,39,29,58,42
"1823","2014/03/22 00:45",0,0,0,0,0,0,-1,-1,-1,-1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,47,45,51,47,54,0,0,0,0,6,5,6,7,7,6,5,6,8,5,4,5,9,6,5,5,4,5,0,0,0,0,-1,0,0,0,3,-1,-1,0,0,-1,0,3,39,61,60,62,38,37,37,73,37,67,21,36,38,25,49,36
"1824","2014/03/22 01:00",0,0,0,0,0,0,-1,-1,-1,-1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,42,40,54,46,55,0,0,0,0,6,4,5,7,6,6,5,6,7,5,5,4,10,5,5,5,5,6,0,0,0,0,-1,0,0,0,4,-1,-1,0,0,-1,0,4,39,62,59,61,42,40,43,74,39,65,19,36,38,26,49,38
"1825","2014/03/22 01:15",0,0,0,0,0,0,-1,-1,-1,-1,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,60,0,57,58,66,62,63,0,0,0,14,6,5,5,6,6,5,4,6,6,5,5,4,10,5,5,6,5,5,0,0,0,0,-1,0,1,0,4,-1,-1,0,0,-1,0,6,57,84,82,75,50,49,56,93,51,90,26,50,51,38,64,51
"1826","2014/03/22 01:30",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,10,0,0,1,0,50,53,57,57,53,0,0,0,47,5,5,4,5,5,4,3,4,5,4,5,5,10,6,4,5,4,4,0,0,0,0,-1,0,0,0,3,-1,-1,0,0,-1,0,3,46,69,63,62,45,41,48,82,49,75,21,43,42,32,53,41
"1827","2014/03/22 01:45",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,5,0,0,0,0,38,45,41,44,39,5,0,0,25,5,4,4,5,5,4,3,4,4,3,3,3,9,3,3,4,3,4,0,0,0,0,-1,0,0,0,4,-1,-1,0,0,-1,0,3,37,52,49,47,31,26,33,69,33,59,18,31,34,22,42,30
"1828","2014/03/22 02:00",0,0,0,0,0,0,-1,-1,-1,-1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,2,0,31,31,38,31,37,0,0,0,30,4,3,3,5,4,5,3,5,6,4,3,3,9,4,4,5,4,4,0,0,0,0,-1,0,0,0,6,-1,-1,0,0,-1,0,4,25,34,34,33,24,23,24,55,23,50,13,24,23,15,28,22
"1829","2014/03/22 02:15",2,0,0,0,0,0,-1,-1,-1,-1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,19,0,0,5,0,33,34,36,30,37,0,0,0,10,10,10,9,10,9,8,9,9,9,9,10,10,14,10,9,9,8,10,0,0,0,0,-1,0,0,0,6,-1,-1,0,1,-1,0,9,52,43,42,41,28,25,29,55,23,47,13,24,25,19,32,25
"1830","2014/03/22 02:30",3,0,0,0,0,0,-1,-1,-1,-1,0,10,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,6,0,0,8,0,24,25,29,30,30,0,0,1,29,10,10,9,12,11,11,10,11,12,10,9,9,13,9,10,8,7,10,0,0,0,0,-1,0,0,0,6,-1,-1,0,5,-1,0,9,72,34,31,31,20,18,22,42,25,41,10,22,22,17,34,21
"1831","2014/03/22 02:45",0,0,0,0,0,0,-1,-1,-1,-1,0,4,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,-1,0,13,0,0,19,0,18,18,22,15,22,0,0,0,13,11,10,10,11,12,10,12,12,11,12,10,10,12,10,12,9,9,13,0,0,0,0,-1,0,1,0,6,-1,-1,0,7,-1,0,12,32,20,15,16,10,11,13,28,12,23,7,10,11,10,19,12
