PHY_Long_CSW_CMA.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","CSW-1DU.CACHE-1CA","CSW-1DL.CACHE-1CA","CSW-1JU.CACHE-1CA","CSW-1JL.CACHE-1CA","CSW-2PU.CACHE-1CA","CSW-2PL.CACHE-1CA","CSW-2VU.CACHE-1CA","CSW-2VL.CACHE-1CA","CSW-1DU.CACHE-1CB","CSW-1DL.CACHE-1CB","CSW-1JU.CACHE-1CB","CSW-1JL.CACHE-1CB","CSW-2PU.CACHE-1CB","CSW-2PL.CACHE-1CB","CSW-2VU.CACHE-1CB","CSW-2VL.CACHE-1CB","CSW-1DU.CACHE-1CE","CSW-1DL.CACHE-1CE","CSW-1JU.CACHE-1CE","CSW-1JL.CACHE-1CE","CSW-2PU.CACHE-1CE","CSW-2PL.CACHE-1CE","CSW-2VU.CACHE-1CE","CSW-2VL.CACHE-1CE","CSW-1DU.CACHE-1CF","CSW-1DL.CACHE-1CF","CSW-1JU.CACHE-1CF","CSW-1JL.CACHE-1CF","CSW-2PU.CACHE-1CF","CSW-2PL.CACHE-1CF","CSW-2VU.CACHE-1CF","CSW-2VL.CACHE-1CF","CSW-1DU.CACHE-2CC","CSW-1DL.CACHE-2CC","CSW-1JU.CACHE-2CC","CSW-1JL.CACHE-2CC","CSW-2PU.CACHE-2CC","CSW-2PL.CACHE-2CC","CSW-2VU.CACHE-2CC","CSW-2VL.CACHE-2CC","CSW-1DU.CACHE-2CD","CSW-1DL.CACHE-2CD","CSW-1JU.CACHE-2CD","CSW-1JL.CACHE-2CD","CSW-2PU.CACHE-2CD","CSW-2PL.CACHE-2CD","CSW-2VU.CACHE-2CD","CSW-2VL.CACHE-2CD","CSW-1DU.CACHE-2CG","CSW-1DL.CACHE-2CG","CSW-1JU.CACHE-2CG","CSW-1JL.CACHE-2CG","CSW-2PU.CACHE-2CG","CSW-2PL.CACHE-2CG","CSW-2VU.CACHE-2CG","CSW-2VL.CACHE-2CG","CSW-1DU.CACHE-2CH","CSW-1DL.CACHE-2CH","CSW-1JU.CACHE-2CH","CSW-1JL.CACHE-2CH","CSW-2PU.CACHE-2CH","CSW-2PL.CACHE-2CH","CSW-2VU.CACHE-2CH","CSW-2VL.CACHE-2CH"
"1298","2014/03/16 13:30",5,4,3,0,5,4,3,0,5,4,3,0,5,4,3,0,5,4,3,0,5,4,3,0,5,4,3,0,5,4,3,0,5,4,4,0,5,4,4,0,5,4,4,0,5,4,4,0,5,4,4,0,5,4,4,0,5,4,3,0,5,4,3,0
"1299","2014/03/16 13:45",4,4,4,1,4,4,4,1,4,5,4,1,4,5,4,1,4,4,4,1,4,4,4,1,4,5,4,1,4,5,4,1,5,4,4,1,5,4,4,1,5,5,4,1,5,5,4,1,5,5,4,1,5,5,4,1,4,4,4,1,4,5,4,1
"1300","2014/03/16 14:00",5,5,4,0,5,5,4,0,5,5,4,0,5,5,4,0,5,5,3,0,5,5,3,0,5,5,3,0,5,5,3,0,5,5,4,0,5,5,4,0,5,5,3,0,5,5,3,0,5,5,4,0,5,5,4,0,5,5,4,0,5,5,4,0
"1301","2014/03/16 14:15",5,6,3,1,5,6,3,1,5,6,3,1,5,6,3,1,5,6,3,1,5,6,3,1,5,6,3,1,5,6,3,1,5,6,3,1,5,6,3,1,5,6,3,1,5,6,3,1,5,6,3,1,5,6,3,1,5,6,3,1,5,6,3,1
"1302","2014/03/16 14:30",5,4,3,0,6,4,3,0,6,4,3,0,6,4,3,0,6,4,3,0,6,4,3,0,5,4,3,0,5,4,3,0,6,4,3,0,6,4,3,0,6,5,3,0,6,5,3,0,6,4,3,0,6,4,3,0,6,5,3,0,6,5,3,0
"1303","2014/03/16 14:45",4,4,3,0,4,4,3,0,4,4,3,0,4,4,3,0,4,4,3,0,4,4,3,0,4,4,3,0,4,4,3,0,4,4,3,0,4,4,3,0,4,4,3,0,4,4,3,0,4,4,3,0,4,4,3,0,4,4,3,0,4,4,3,0
"1304","2014/03/16 15:00",2,4,4,0,2,4,4,0,3,4,4,0,3,4,4,0,3,4,4,0,3,4,4,0,2,4,4,0,2,4,4,0,3,4,4,0,3,4,4,0,3,4,4,0,3,4,4,0,3,4,4,0,3,4,4,0,3,4,4,0,3,4,4,0
"1305","2014/03/16 15:15",3,3,4,0,3,3,4,0,3,3,4,0,3,3,4,0,3,3,4,0,3,3,4,0,3,3,4,0,3,3,4,0,3,3,4,0,3,3,4,0,3,3,4,0,3,3,4,0,3,3,4,0,3,3,4,0,3,3,4,0,3,3,4,0
"1306","2014/03/16 15:30",2,3,3,0,3,3,3,0,2,3,3,0,2,3,3,0,2,3,3,0,2,3,3,0,2,3,3,0,2,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,2,3,3,0,3,3,3,0,3,3,3,0
"1307","2014/03/16 15:45",3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0
"1308","2014/03/16 16:00",3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0,3,3,3,0
"1309","2014/03/16 16:15",7,13,6,2,7,13,6,2,7,13,6,2,7,13,6,2,7,13,6,2,7,13,6,2,7,13,6,2,7,13,6,2,7,12,5,2,7,12,5,2,7,13,5,2,7,13,5,2,7,13,5,2,7,13,5,2,7,13,6,2,7,13,6,2
"1310","2014/03/16 16:30",4,9,5,1,4,9,5,1,4,9,5,1,4,9,4,1,4,9,5,1,4,9,5,1,4,9,5,1,4,9,5,1,4,9,5,1,4,9,5,1,4,10,5,1,4,10,5,1,4,9,4,1,4,9,5,1,4,9,5,1,4,9,5,1
"1311","2014/03/16 16:45",3,4,2,0,3,4,2,0,3,4,2,0,3,4,2,0,3,4,3,0,3,4,3,0,3,4,2,0,3,4,2,0,3,4,2,0,3,4,2,0,3,4,2,0,3,4,2,0,3,4,2,0,3,4,2,0,3,5,2,0,3,4,2,0
"1312","2014/03/16 17:00",3,5,3,0,3,5,3,0,3,5,3,0,3,5,3,0,3,5,3,0,3,5,3,0,3,5,3,0,3,5,3,0,3,5,3,0,3,5,3,0,3,5,3,0,3,5,3,0,3,5,3,0,3,5,3,0,3,5,3,0,3,5,4,0
"1313","2014/03/16 17:15",2,5,3,0,2,5,3,0,2,5,3,0,2,5,3,0,2,5,3,0,2,5,3,0,2,5,3,0,2,5,3,0,2,5,3,0,2,5,3,0,2,5,3,0,2,5,3,0,2,5,3,0,2,5,3,0,2,5,3,0,2,5,3,0
"1314","2014/03/16 17:30",3,5,2,0,3,5,2,0,3,5,3,0,3,5,3,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,4,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0,3,5,2,0
"1315","2014/03/16 17:45",1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1,1,5,2,1
"1316","2014/03/16 18:00",0,4,1,0,0,4,1,0,0,4,1,0,0,4,1,0,0,4,1,0,0,4,1,0,0,4,1,0,0,4,1,0,0,4,1,0,0,4,1,0,1,4,1,0,1,4,1,0,0,4,1,0,0,4,1,0,0,4,1,0,0,4,1,0
"1317","2014/03/16 18:15",1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,4,1,0,1,4,1,0,1,5,1,0,1,5,1,0,1,4,1,0,1,4,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0,1,5,1,0
"1318","2014/03/16 18:30",1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0
"1319","2014/03/16 18:45",1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0,1,3,0,0
"1320","2014/03/16 19:00",0,4,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0
"1321","2014/03/16 19:15",0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0
"1322","2014/03/16 19:30",0,2,1,0,0,2,1,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,1,0,0,2,1,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0
"1323","2014/03/16 19:45",0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0
"1324","2014/03/16 20:00",1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,1,1,0,1,1,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,0,2,1,0,0,2,1,0,1,2,1,0,1,2,1,0
"1325","2014/03/16 20:15",1,3,1,0,1,3,1,0,1,3,2,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,1,0,1,3,2,0,1,3,1,0,1,4,2,0,1,4,1,0,1,3,2,0,1,3,1,0,1,4,2,0,1,4,1,0
"1326","2014/03/16 20:30",0,3,1,0,0,3,1,0,0,3,1,0,0,3,1,0,0,2,1,0,0,2,1,0,0,3,1,0,0,3,1,0,0,2,1,0,0,2,1,0,0,3,1,0,0,3,1,0,0,2,1,0,0,2,1,0,0,3,1,0,0,3,1,0
"1327","2014/03/16 20:45",0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0
"1328","2014/03/16 21:00",0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0
"1329","2014/03/16 21:15",1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0,1,2,1,0
"1330","2014/03/16 21:30",0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0
"1331","2014/03/16 21:45",2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0,2,5,2,0
"1332","2014/03/16 22:00",1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,4,0,0,1,4,0,0,1,4,0,0,1,4,0,0,1,4,0,0,1,4,0,0,1,4,0,0,1,4,0,0,1,4,0,0,1,4,0,0
"1333","2014/03/16 22:15",1,7,1,0,1,7,1,0,1,7,1,0,1,7,1,0,1,7,1,0,1,7,1,0,1,7,1,0,1,7,1,0,1,7,1,0,1,7,2,0,1,7,1,0,1,7,1,0,1,7,1,0,1,7,1,0,1,7,1,0,1,7,1,0
"1334","2014/03/16 22:30",2,10,4,1,2,10,4,1,2,10,4,1,2,10,4,1,2,10,4,1,2,10,4,1,2,10,4,1,2,10,4,1,2,10,4,1,2,10,4,1,2,10,4,1,2,10,4,1,2,10,4,1,2,10,4,1,2,10,4,1,2,10,4,1
"1335","2014/03/16 22:45",4,13,4,1,4,13,4,1,4,13,4,1,4,13,4,1,4,13,4,1,4,13,4,1,4,13,4,1,4,13,4,1,4,13,4,1,4,13,4,1,4,13,4,1,4,13,4,1,4,13,4,1,4,13,4,1,4,13,4,1,4,13,4,1
"1336","2014/03/16 23:00",4,14,4,1,4,13,4,1,4,14,4,1,4,14,4,1,4,14,4,1,4,14,4,1,4,14,4,1,4,14,4,1,4,13,4,1,4,13,4,1,4,14,4,1,4,14,4,1,4,14,4,1,4,14,4,1,4,14,4,1,4,14,4,1
"1337","2014/03/16 23:15",5,14,5,1,5,14,5,1,5,14,5,1,5,14,5,1,5,14,5,1,5,14,5,1,5,14,5,1,5,14,5,1,5,14,5,1,5,14,5,1,5,15,6,1,5,15,6,1,5,15,6,1,5,15,6,1,6,15,5,1,6,15,5,1
"1338","2014/03/16 23:30",7,14,5,2,7,14,5,2,7,13,5,2,7,13,5,2,7,13,5,2,7,13,5,2,7,13,5,2,7,13,5,2,7,13,5,2,7,13,5,2,7,14,5,2,7,14,5,2,7,13,5,2,7,13,5,2,7,14,5,2,7,14,5,2
"1339","2014/03/16 23:45",7,14,6,1,7,14,6,1,7,14,6,1,7,14,6,1,7,14,6,1,7,14,6,1,7,14,6,1,7,14,6,1,7,14,6,1,7,14,6,1,7,14,6,1,7,14,6,1,7,14,6,1,7,14,6,1,7,14,6,1,7,14,6,1
"1340","2014/03/17 00:00",6,15,5,3,6,15,5,3,6,14,5,3,6,14,5,3,6,14,4,2,6,14,4,2,6,14,5,3,6,14,5,3,6,15,5,3,6,15,5,3,6,15,5,2,6,15,5,2,6,15,5,2,6,15,5,2,6,15,5,2,6,15,5,2
"1341","2014/03/17 00:15",7,11,5,2,7,11,5,2,7,11,5,2,7,11,5,2,7,11,5,2,7,11,5,2,7,11,5,2,7,11,5,2,7,11,5,2,7,11,5,2,7,11,5,2,7,11,5,2,7,11,5,2,7,11,5,2,7,11,5,2,7,11,5,2
"1342","2014/03/17 00:30",6,11,6,2,6,11,6,2,5,12,6,2,6,12,6,2,6,11,6,2,6,11,6,2,5,12,6,2,6,12,6,2,6,11,6,2,6,11,6,2,6,11,6,2,6,11,6,2,6,11,6,2,6,11,6,2,6,11,6,2,6,12,6,2
"1343","2014/03/17 00:45",6,9,4,1,6,9,4,1,6,9,4,1,6,9,4,1,6,9,4,1,6,9,4,1,6,9,4,2,6,9,4,2,6,9,4,2,6,9,4,1,6,9,4,2,6,9,4,2,6,9,4,2,6,9,4,2,6,9,4,2,6,9,4,2
"1344","2014/03/17 01:00",6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,5,1,6,8,5,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,4,1,6,8,5,1,6,8,4,1
"1345","2014/03/17 01:15",6,11,3,1,6,11,3,1,6,11,3,1,6,11,3,1,6,10,3,1,6,10,3,1,6,11,3,1,6,11,3,1,6,10,3,1,6,11,3,1,6,11,3,1,6,11,3,1,6,11,3,1,6,11,3,1,6,11,3,1,6,11,3,1
"1346","2014/03/17 01:30",5,10,4,2,5,10,4,2,5,10,4,2,5,10,4,2,5,10,4,2,5,10,4,2,5,10,4,2,5,10,4,2,5,10,5,2,5,10,5,2,5,11,4,2,5,11,4,2,5,11,4,2,5,11,4,2,5,10,5,2,5,10,5,2
"1347","2014/03/17 01:45",5,9,4,1,5,9,4,1,5,9,4,1,5,9,4,1,5,8,3,1,5,9,3,1,5,9,3,1,5,9,3,1,5,8,3,1,5,8,3,1,5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1,5,8,4,1
"1348","2014/03/17 02:00",5,11,4,1,5,11,4,2,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,11,4,1,5,11,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1,5,10,4,1
"1349","2014/03/17 02:15",13,8,8,2,13,8,8,2,13,8,8,2,13,8,8,2,13,8,8,2,13,8,8,2,13,8,8,2,13,8,8,2,13,8,8,2,13,8,8,2,13,8,8,2,13,8,8,2,13,8,8,2,13,8,8,2,13,8,8,2,13,8,8,2
"1350","2014/03/17 02:30",13,8,7,1,13,8,7,1,14,8,7,1,14,8,7,1,14,8,7,1,14,8,7,1,13,8,7,1,14,8,7,1,14,8,7,1,13,8,7,1,14,8,7,1,14,8,7,1,14,8,7,1,14,8,7,1,14,8,7,1,14,8,7,1
"1351","2014/03/17 02:45",14,8,8,2,14,8,8,2,14,8,8,2,14,8,8,2,14,8,8,2,14,8,8,2,14,8,8,2,14,8,8,2,14,8,8,2,14,8,8,2,14,8,8,2,14,8,8,2,14,8,8,2,14,8,8,2,14,8,8,3,14,8,8,3
"1352","2014/03/17 03:00",12,7,7,2,12,7,7,2,12,7,7,2,12,7,7,2,12,7,7,2,12,7,7,2,12,7,7,2,12,7,7,2,12,7,6,2,12,7,6,2,12,7,6,2,12,7,6,2,12,7,6,2,12,7,6,2,12,7,6,2,12,7,6,2
"1353","2014/03/17 03:15",11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2,11,10,6,2
"1354","2014/03/17 03:30",11,7,6,1,11,7,6,1,11,7,6,1,11,7,6,1,11,7,7,1,11,7,7,1,11,7,7,1,11,7,6,1,11,7,6,1,11,7,7,1,11,8,7,1,11,8,7,1,11,7,7,1,11,7,7,1,11,8,7,1,11,8,7,1
"1355","2014/03/17 03:45",8,8,5,2,8,8,5,2,7,8,4,2,8,8,4,2,8,8,4,2,8,8,4,2,8,8,4,2,8,8,4,2,8,8,4,2,8,8,4,2,8,9,4,2,8,9,4,2,8,8,5,2,8,8,5,2,8,8,4,2,8,8,4,2
"1356","2014/03/17 04:00",8,5,5,1,8,5,5,1,7,5,5,1,8,5,5,1,8,5,5,1,8,5,5,1,8,5,5,1,8,5,5,1,8,5,5,1,8,5,5,1,8,5,5,1,8,5,5,1,8,5,5,1,8,5,5,1,8,5,5,1,8,5,5,1
"1357","2014/03/17 04:15",8,9,5,1,8,9,5,1,7,9,5,1,7,9,5,1,8,9,5,1,8,9,5,1,8,9,5,1,7,9,5,1,8,9,5,1,8,9,6,1,8,10,6,1,8,10,6,1,8,9,5,1,8,10,5,1,8,10,5,1,8,10,5,1
"1358","2014/03/17 04:30",11,11,7,3,11,11,7,3,11,11,7,3,11,11,7,3,11,11,7,3,11,11,7,3,11,11,7,3,11,11,7,3,11,11,7,3,11,11,7,3,11,11,7,3,11,11,7,3,11,11,7,3,11,11,7,3,11,11,7,3,11,11,7,3
"1359","2014/03/17 04:45",9,13,8,3,9,13,8,3,9,13,8,3,9,13,8,3,9,13,8,3,9,13,8,3,9,13,8,3,9,13,8,3,9,13,8,3,9,13,8,3,9,13,8,3,9,13,8,3,9,13,8,3,9,13,8,3,9,13,8,3,9,13,8,3
"1360","2014/03/17 05:00",7,10,4,2,7,10,4,2,7,10,4,2,7,10,4,2,7,10,4,2,7,10,4,2,7,10,4,2,7,10,4,2,7,10,4,2,7,10,4,2,7,10,4,2,7,10,4,2,7,10,4,2,7,10,4,2,7,10,4,2,7,10,4,2
"1361","2014/03/17 05:15",11,13,5,2,11,13,5,2,11,13,4,2,11,13,4,2,11,13,5,2,11,13,5,2,11,13,5,2,11,13,5,2,12,13,5,2,11,13,5,2,12,13,4,2,11,13,4,2,11,13,4,2,11,13,4,2,12,13,4,2,11,13,4,2
"1362","2014/03/17 05:30",15,17,8,3,15,17,8,3,15,17,8,3,15,17,8,3,15,17,8,3,15,17,8,3,15,17,8,3,15,17,8,3,15,17,8,3,15,17,8,3,15,18,8,3,15,18,8,3,15,17,8,3,15,18,8,3,15,18,8,3,15,18,8,3
"1363","2014/03/17 05:45",12,19,6,3,12,19,6,3,12,19,6,3,12,19,6,3,12,19,7,3,12,19,6,3,12,19,7,3,12,19,7,3,12,19,6,3,12,19,6,3,12,19,6,3,12,19,6,3,12,19,6,3,12,19,6,3,12,19,6,3,12,19,6,3
"1364","2014/03/17 06:00",9,23,5,1,9,23,5,1,9,23,5,1,9,23,5,1,9,22,5,1,9,22,5,1,9,23,5,1,9,23,5,1,9,23,5,1,9,23,5,1,9,23,5,1,9,23,5,1,9,23,4,1,9,23,4,1,9,23,4,1,9,23,4,1
"1365","2014/03/17 06:15",10,24,5,2,10,24,5,2,10,24,5,2,10,24,5,2,10,24,5,2,10,24,5,2,10,24,5,2,10,24,5,2,11,24,5,2,11,24,5,2,11,24,5,2,11,24,5,2,10,24,5,2,10,24,5,2,11,24,5,2,11,24,5,2
"1366","2014/03/17 06:30",9,24,3,2,9,24,3,2,9,24,3,2,9,24,3,2,9,24,3,2,9,24,3,2,9,24,3,2,9,24,3,2,10,24,3,2,10,24,3,2,9,24,3,2,9,24,3,2,10,24,3,2,10,24,3,2,9,24,3,2,9,24,3,2
"1367","2014/03/17 06:45",10,30,5,3,10,30,5,3,10,29,5,3,10,29,5,3,10,30,5,3,10,30,5,3,10,29,5,3,10,29,5,3,10,30,5,3,10,30,5,3,10,30,5,3,10,30,5,3,10,30,5,3,10,30,5,3,10,29,5,3,10,29,5,3
"1368","2014/03/17 07:00",9,27,5,2,9,27,5,2,9,26,5,2,9,26,5,2,9,26,5,2,9,26,5,2,9,26,5,2,9,26,5,2,9,27,5,2,9,27,5,2,9,26,5,2,9,26,5,2,9,26,5,2,9,26,5,2,9,27,5,2,9,27,5,2
"1369","2014/03/17 07:15",9,27,6,2,9,27,6,2,9,27,6,2,9,27,6,2,9,27,6,2,9,27,6,2,9,27,6,3,9,27,6,2,9,27,6,2,9,27,6,2,9,27,6,2,9,27,6,2,9,27,6,3,9,27,6,3,9,27,6,2,9,27,6,2
"1370","2014/03/17 07:30",9,19,3,2,9,19,3,2,9,19,3,2,9,19,3,2,9,19,3,2,9,19,3,2,9,19,3,2,9,19,3,2,9,19,3,2,9,19,3,2,9,20,3,2,9,20,3,2,9,20,3,2,9,20,3,2,9,20,3,2,9,20,3,2
"1371","2014/03/17 07:45",8,15,3,1,8,15,3,1,8,15,3,1,8,15,3,1,8,15,3,1,8,15,3,1,8,15,3,1,8,15,3,1,8,15,3,1,8,15,3,1,8,15,3,1,8,15,3,1,8,15,3,1,8,15,3,1,8,15,3,1,8,15,3,1
"1372","2014/03/17 08:00",6,14,3,1,6,14,3,1,6,14,3,1,6,14,3,1,6,14,4,1,6,14,4,1,6,14,4,1,6,14,4,1,6,14,4,1,6,14,4,1,6,15,4,1,6,14,4,1,6,14,3,1,6,14,3,1,6,15,4,1,6,15,4,1
"1373","2014/03/17 08:15",9,18,5,1,9,18,5,1,9,18,5,1,9,18,5,1,9,18,5,1,9,18,5,1,9,18,5,1,9,18,5,1,9,17,5,1,9,17,5,1,9,18,5,1,9,18,5,1,9,18,5,1,9,18,5,1,9,18,5,1,9,18,5,1
"1374","2014/03/17 08:30",13,20,6,2,13,20,6,2,13,20,6,2,13,20,6,2,13,20,6,2,13,20,6,2,13,20,6,2,13,20,7,2,13,20,6,2,13,20,6,2,13,20,6,2,13,20,6,2,13,20,6,2,13,20,6,2,13,20,6,2,13,20,6,2
"1375","2014/03/17 08:45",14,13,5,1,14,13,5,1,14,13,5,1,14,13,5,1,14,13,5,1,14,13,5,1,14,13,5,1,14,13,5,1,14,13,5,1,14,13,5,1,14,13,5,1,14,13,5,1,14,13,5,1,14,13,5,1,14,13,5,1,14,13,5,1
"1376","2014/03/17 09:00",10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2,10,15,6,2
"1377","2014/03/17 09:15",10,9,3,0,10,9,3,0,10,9,3,0,10,9,3,0,10,9,3,0,10,9,3,0,10,9,3,0,10,9,3,0,11,9,3,1,11,9,3,1,11,9,3,0,11,9,3,0,11,9,3,0,10,9,3,0,11,9,3,0,11,9,3,0
"1378","2014/03/17 09:30",13,12,4,2,13,12,4,2,14,12,4,3,14,12,4,3,14,12,4,3,14,12,4,3,13,12,4,3,13,12,4,3,14,12,4,3,14,12,4,3,14,12,4,3,13,12,4,3,14,12,4,3,14,12,4,3,14,12,4,3,14,12,4,3
"1379","2014/03/17 09:45",16,16,4,2,16,16,4,2,15,16,4,2,15,16,4,2,15,16,4,2,16,16,4,2,15,16,4,2,15,16,4,2,15,16,4,2,15,16,4,2,15,16,4,2,15,16,4,2,15,16,4,2,15,16,4,2,15,16,4,2,15,17,4,2
"1380","2014/03/17 10:00",14,18,4,1,14,18,4,1,14,18,4,1,14,18,4,1,14,18,4,1,14,18,4,1,14,18,4,1,14,18,4,1,14,18,4,1,14,18,5,1,14,18,5,1,14,18,5,1,14,18,4,1,14,18,4,1,14,18,5,1,14,18,5,1
"1381","2014/03/17 10:15",8,15,3,1,8,15,3,1,8,14,3,1,8,14,3,1,8,14,3,1,8,14,3,1,8,14,3,1,8,14,3,1,8,14,3,1,8,14,3,1,8,14,3,1,8,14,3,1,8,14,3,1,8,14,3,1,8,14,3,1,8,14,3,1
"1382","2014/03/17 10:30",10,11,2,0,10,11,2,0,10,11,2,0,10,11,2,0,10,11,2,0,10,11,2,0,10,11,2,0,10,11,2,0,10,11,2,0,10,11,2,0,10,11,2,0,10,11,2,0,11,11,2,0,11,11,2,0,10,11,2,0,10,11,2,0
"1383","2014/03/17 10:45",11,8,1,0,12,8,1,0,12,8,1,0,12,8,1,0,11,7,1,0,11,7,1,0,12,8,1,0,12,8,1,0,11,8,1,0,11,8,1,0,11,8,1,0,11,8,1,0,12,8,1,0,12,8,1,0,12,7,1,0,12,7,1,0
"1384","2014/03/17 11:00",8,8,1,0,8,8,1,0,8,8,2,0,8,8,2,0,9,7,1,0,9,7,1,0,9,8,2,0,9,8,2,0,9,7,1,0,9,7,1,0,9,7,1,0,9,7,1,0,9,7,1,0,9,7,1,0,9,8,1,0,9,8,1,0
"1385","2014/03/17 11:15",11,13,2,1,11,13,2,1,10,13,3,1,10,13,3,1,10,13,3,1,10,13,3,1,10,13,2,1,10,13,2,1,11,13,3,1,11,13,3,1,11,13,3,1,11,13,3,1,11,13,2,1,11,13,2,1,11,13,2,1,11,13,2,1
"1386","2014/03/17 11:30",7,11,4,1,7,11,4,1,7,11,4,1,7,11,4,1,7,11,4,1,7,11,4,1,7,11,4,1,7,11,4,1,7,11,4,1,7,11,4,1,8,11,4,1,8,11,4,1,7,11,4,1,7,11,4,1,8,11,4,1,8,11,4,1
