PHY_Long_DRR.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","DRR40-1AU","DRR41-1AU","DRR42-1AU","DRR43-1AU","DRR50-1BU","DRR51-1BU","DRR52-1BU","DRR53-1BU","DRR44-1AL","DRR45-1AL","DRR46-1AL","DRR47-1AL","DRR54-1BL","DRR55-1BL","DRR56-1BL","DRR57-1BL","DRR60-1LU","DRR61-1LU","DRR62-1LU","DRR63-1LU","DRR70-1KU","DRR71-1KU","DRR72-1KU","DRR73-1KU","DRR64-1LL","DRR65-1LL","DRR66-1LL","DRR67-1LL","DRR74-1KL","DRR75-1KL","DRR76-1KL","DRR77-1KL","DRRC0-2MU","DRRC1-2MU","DRRC2-2MU","DRRC3-2MU","DRRD0-2NU","DRRD1-2NU","DRRD2-2NU","DRRD3-2NU","DRRC4-2ML","DRRC5-2ML","DRRC6-2ML","DRRC7-2ML","DRRD4-2NL","DRRD5-2NL","DRRD6-2NL","DRRD7-2NL","DRRE0-2XU","DRRE1-2XU","DRRE2-2XU","DRRE3-2XU","DRRF0-2WU","DRRF1-2WU","DRRF2-2WU","DRRF3-2WU","DRRE4-2XL","DRRE5-2XL","DRRE6-2XL","DRRE7-2XL","DRRF4-2WL","DRRF5-2WL","DRRF6-2WL","DRRF7-2WL"
"2213","2014/03/26 02:15",1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
"2214","2014/03/26 02:30",1,2,1,1,1,1,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"2215","2014/03/26 02:45",1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2216","2014/03/26 03:00",1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2217","2014/03/26 03:15",1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2218","2014/03/26 03:30",1,1,1,1,1,2,1,1,3,3,3,3,3,3,3,3,5,5,4,4,5,4,4,4,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,3,3,3,3,3,3,3,3,5,4,5,5,5,4,4,4,2,2,2,2,2,2,2,2
"2219","2014/03/26 03:45",1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,4,3,4,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,4,4,4,3,4,4,3,3,1,1,2,1,1,1,1,1
"2220","2014/03/26 04:00",1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2221","2014/03/26 04:15",1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
"2222","2014/03/26 04:30",2,2,2,2,2,2,2,2,4,4,3,4,4,3,4,4,3,3,3,3,3,3,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,4,4,3,4,4,3,3,3,3,3,3,3,3,2,2,1,1,2,2,2,2
"2223","2014/03/26 04:45",2,2,2,2,2,2,2,2,6,5,6,6,5,5,5,6,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,5,6,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2
"2224","2014/03/26 05:00",2,2,2,2,2,2,2,2,6,6,6,6,5,6,6,5,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,5,6,6,5,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
"2225","2014/03/26 05:15",2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2
"2226","2014/03/26 05:30",2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
"2227","2014/03/26 05:45",2,2,2,2,2,2,2,2,5,6,6,6,6,5,6,6,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,5,6,6,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
"2228","2014/03/26 06:00",2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
"2229","2014/03/26 06:15",2,2,2,2,2,2,2,2,5,6,6,6,5,6,6,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2
"2230","2014/03/26 06:30",1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,2,2,1,2,2,2,2,2
"2231","2014/03/26 06:45",2,2,2,2,2,2,2,2,7,8,8,8,7,8,8,8,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
"2232","2014/03/26 07:00",1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2233","2014/03/26 07:15",1,1,1,1,1,1,1,1,4,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2234","2014/03/26 07:30",1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2235","2014/03/26 07:45",1,1,1,1,1,1,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2236","2014/03/26 08:00",1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2237","2014/03/26 08:15",1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2238","2014/03/26 08:30",1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1
"2239","2014/03/26 08:45",2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"2240","2014/03/26 09:00",1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2241","2014/03/26 09:15",1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,1,1,1,1,1,1,1,1
"2242","2014/03/26 09:30",1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2243","2014/03/26 09:45",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2244","2014/03/26 10:00",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
"2245","2014/03/26 10:15",1,1,1,1,1,1,1,1,3,3,3,2,2,3,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,3,2,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2246","2014/03/26 10:30",0,1,1,1,1,1,1,1,3,3,4,3,3,3,3,3,2,3,2,3,3,2,3,2,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,4,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1
"2247","2014/03/26 10:45",1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,2,2,3,2,2,3,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2248","2014/03/26 11:00",1,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2249","2014/03/26 11:15",1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,2,2,3,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,1,1,1,1,1,1,1,1
"2250","2014/03/26 11:30",1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2251","2014/03/26 11:45",1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2252","2014/03/26 12:00",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2253","2014/03/26 12:15",1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2254","2014/03/26 12:30",1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,4,3,3,4,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,4,3,3,4,3,3,3,2,2,2,2,2,2,2,2
"2255","2014/03/26 12:45",1,1,1,1,1,1,1,1,5,5,5,5,4,4,4,5,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,5,5,5,5,4,5,5,5,3,3,3,3,3,3,3,3,2,2,2,1,2,2,2,2
"2256","2014/03/26 13:00",1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,6,4,4,4,4,4,4,4,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"2257","2014/03/26 13:15",1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2258","2014/03/26 13:30",0,1,0,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2259","2014/03/26 13:45",0,1,1,1,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2260","2014/03/26 14:00",1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1
"2261","2014/03/26 14:15",1,1,1,1,1,1,1,1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2262","2014/03/26 14:30",0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2263","2014/03/26 14:45",0,1,0,0,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2264","2014/03/26 15:00",1,1,0,0,0,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2265","2014/03/26 15:15",1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2266","2014/03/26 15:30",1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2267","2014/03/26 15:45",1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2268","2014/03/26 16:00",0,1,0,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2269","2014/03/26 16:15",1,1,1,1,1,1,1,1,2,3,3,3,3,2,2,2,2,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,2,2,2,2,3,3,2,3,3,3,2,3,1,1,1,1,1,1,1,1
"2270","2014/03/26 16:30",1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1
"2271","2014/03/26 16:45",2,2,2,2,2,2,2,2,7,7,6,7,6,6,6,6,5,5,5,5,6,5,5,5,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,7,7,6,7,6,6,7,6,5,5,5,6,6,5,6,5,3,3,3,3,3,3,3,3
"2272","2014/03/26 17:00",1,1,1,1,2,1,1,2,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
"2273","2014/03/26 17:15",1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,3,3,3,4,3,4,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,3,2,2,2,2,2,2,2,2
"2274","2014/03/26 17:30",1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2275","2014/03/26 17:45",0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,1,0,1,1
"2276","2014/03/26 18:00",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,0,0,0,0,0,0,0,0
"2277","2014/03/26 18:15",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2278","2014/03/26 18:30",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,0,0,0,0,0,0,1,0
"2279","2014/03/26 18:45",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,0,0,0,0,0,1,0
"2280","2014/03/26 19:00",0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2281","2014/03/26 19:15",0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,0,0,1,0,0,0,0,0
"2282","2014/03/26 19:30",0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0
"2283","2014/03/26 19:45",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0
"2284","2014/03/26 20:00",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0
"2285","2014/03/26 20:15",0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,0,1,1,1
"2286","2014/03/26 20:30",0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2287","2014/03/26 20:45",0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2288","2014/03/26 21:00",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,1,0,0,0,1,1
"2289","2014/03/26 21:15",0,0,0,0,0,0,0,0,2,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,2,2,3,2,3,2,2,2,1,1,1,1,1,1,1,1
"2290","2014/03/26 21:30",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
"2291","2014/03/26 21:45",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
"2292","2014/03/26 22:00",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
"2293","2014/03/26 22:15",0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2294","2014/03/26 22:30",0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1
"2295","2014/03/26 22:45",0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,0,0,0,0,1,0,1,1
"2296","2014/03/26 23:00",1,1,1,1,1,1,1,1,2,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,2,2,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1
"2297","2014/03/26 23:15",2,2,2,2,2,2,2,2,4,5,5,4,4,4,4,4,4,4,4,4,4,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,5,4,4,4,4,4,4,3,4,4,3,4,3,2,2,2,2,2,2,2,2
"2298","2014/03/26 23:30",2,2,2,2,2,2,2,2,5,5,4,5,5,5,5,5,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,5,5,4,5,4,5,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
"2299","2014/03/26 23:45",2,2,2,2,2,2,2,2,4,5,5,5,5,5,5,5,4,4,4,5,5,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,4,5,5,5,5,5,4,4,4,4,5,4,4,4,2,2,2,2,2,2,2,2
"2300","2014/03/27 00:00",2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
"2301","2014/03/27 00:15",2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
"2302","2014/03/27 00:30",2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2
"2303","2014/03/27 00:45",1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,2,2
"2304","2014/03/27 01:00",1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,2,2,2
"2305","2014/03/27 01:15",1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,2,1,1,1,1
