PHY_Long_DKP.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","DKP40-1AU","DKP41-1AU","DKP42-1AU","DKP43-1AU","DKP50-1BU","DKP51-1BU","DKP52-1BU","DKP53-1BU","DKP44-1AL","DKP45-1AL","DKP46-1AL","DKP47-1AL","DKP54-1BL","DKP55-1BL","DKP56-1BL","DKP57-1BL","DKP60-1LU","DKP61-1LU","DKP62-1LU","DKP63-1LU","DKP70-1KU","DKP71-1KU","DKP72-1KU","DKP73-1KU","DKP64-1LL","DKP65-1LL","DKP66-1LL","DKP67-1LL","DKP74-1KL","DKP75-1KL","DKP76-1KL","DKP77-1KL","DKPC0-2MU","DKPC1-2MU","DKPC2-2MU","DKPC3-2MU","DKPD0-2NU","DKPD1-2NU","DKPD2-2NU","DKPD3-2NU","DKPC4-2ML","DKPC5-2ML","DKPC6-2ML","DKPC7-2ML","DKPD4-2NL","DKPD5-2NL","DKPD6-2NL","DKPD7-2NL","DKPE0-2XU","DKPE1-2XU","DKPE2-2XU","DKPE3-2XU","DKPF0-2WU","DKPF1-2WU","DKPF2-2WU","DKPF3-2WU","DKPE4-2XL","DKPE5-2XL","DKPE6-2XL","DKPE7-2XL","DKPF4-2WL","DKPF5-2WL","DKPF6-2WL","DKPF7-2WL"
"1364","2014/03/17 06:00",3,3,4,4,4,4,4,4,27,27,27,27,27,27,27,27,12,12,12,12,12,12,12,12,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,27,27,27,27,27,27,27,27,12,12,12,12,12,12,12,12,3,3,3,3,3,3,3,3
"1365","2014/03/17 06:15",4,4,4,4,4,4,4,4,31,31,31,31,31,31,31,31,10,10,10,10,11,10,10,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,31,31,31,30,31,31,31,31,10,10,10,10,11,10,10,10,4,4,4,4,4,4,4,4
"1366","2014/03/17 06:30",4,4,4,4,4,4,4,4,29,29,29,29,29,29,29,28,8,7,7,7,8,7,8,7,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,29,29,29,28,29,29,29,28,8,7,7,7,8,7,8,7,3,3,3,3,3,3,3,3
"1367","2014/03/17 06:45",4,4,4,4,4,4,4,4,35,36,35,36,36,36,35,36,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,36,36,36,35,36,36,36,36,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3
"1368","2014/03/17 07:00",4,4,4,4,4,4,4,4,32,32,32,32,32,32,32,32,7,7,7,7,8,7,7,7,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,32,32,32,31,32,32,32,32,7,7,7,7,8,7,7,7,3,3,3,3,3,3,3,3
"1369","2014/03/17 07:15",4,4,4,4,4,4,4,4,33,33,33,33,33,33,33,33,10,10,10,10,11,10,10,10,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,33,33,33,32,33,33,33,33,10,11,10,10,11,10,10,10,3,3,3,3,3,3,3,3
"1370","2014/03/17 07:30",3,3,3,3,3,3,3,3,26,26,26,27,26,26,26,26,9,9,9,9,10,9,9,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,26,26,27,26,26,27,26,26,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"1371","2014/03/17 07:45",3,3,3,2,2,3,2,3,23,23,23,23,23,23,23,23,9,9,9,9,9,9,9,9,3,2,2,2,3,2,3,2,3,3,3,2,2,3,3,3,23,23,23,23,23,23,23,23,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2
"1372","2014/03/17 08:00",2,2,2,2,2,2,2,2,21,21,21,21,21,21,21,21,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,22,21,21,21,21,21,21,21,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2
"1373","2014/03/17 08:15",4,3,3,3,3,4,3,4,26,26,26,26,26,26,26,26,17,17,17,17,18,17,17,17,5,5,5,5,5,5,5,5,4,3,3,3,3,4,3,4,27,27,26,25,26,26,26,26,17,17,17,17,18,17,18,17,5,5,5,5,5,5,5,5
"1374","2014/03/17 08:30",5,4,4,4,4,5,4,5,23,22,23,22,22,22,22,22,11,12,11,12,12,11,12,11,4,3,3,3,4,4,4,4,5,4,4,4,4,4,4,5,23,22,23,22,22,22,22,22,11,12,11,11,12,11,12,11,4,3,4,3,3,3,4,3
"1375","2014/03/17 08:45",8,8,8,8,8,8,8,8,21,21,21,21,21,21,21,21,13,13,13,13,14,13,14,13,5,5,5,5,5,5,5,5,8,8,8,8,8,8,8,8,21,21,21,20,21,21,21,21,14,13,13,13,14,13,14,13,5,5,5,5,5,5,5,5
"1376","2014/03/17 09:00",4,4,4,4,5,5,4,4,18,18,18,18,18,18,18,18,10,10,9,9,10,9,10,10,3,2,2,2,2,2,2,2,5,4,4,4,4,5,4,4,18,18,18,18,18,18,18,18,10,10,10,9,10,9,10,9,2,2,2,2,2,2,2,2
"1377","2014/03/17 09:15",8,8,7,7,8,8,8,8,21,21,21,21,21,21,21,21,9,9,9,9,10,9,10,9,3,3,3,3,3,3,3,3,8,8,7,8,8,8,8,8,21,21,21,21,21,21,21,21,9,9,9,9,10,9,9,9,3,3,3,3,3,3,3,3
"1378","2014/03/17 09:30",7,7,7,7,7,7,7,7,20,20,20,20,20,20,20,20,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,20,20,20,19,20,20,20,20,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"1379","2014/03/17 09:45",7,7,7,7,7,7,7,7,20,20,20,20,20,20,20,20,7,7,7,7,8,7,8,7,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,21,20,20,20,20,21,20,20,7,8,7,7,8,7,7,7,3,3,3,3,3,3,3,3
"1380","2014/03/17 10:00",7,7,7,7,7,7,7,7,22,22,22,22,22,22,22,22,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,7,7,7,7,7,7,7,7,23,22,22,22,22,22,22,22,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"1381","2014/03/17 10:15",8,8,8,8,8,8,8,8,22,22,22,21,22,21,22,21,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,22,22,22,21,22,21,22,22,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2
"1382","2014/03/17 10:30",7,7,7,7,7,7,7,7,18,18,18,18,18,18,18,18,6,6,6,6,7,6,7,6,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,7,18,18,18,17,18,18,18,18,6,6,6,6,7,6,7,6,2,2,2,2,2,2,2,2
"1383","2014/03/17 10:45",6,6,6,6,6,6,6,6,16,16,16,15,16,15,15,16,6,6,6,6,6,6,6,5,2,1,1,2,1,2,2,1,6,6,6,6,6,6,6,6,16,16,16,15,16,16,16,16,6,6,6,5,6,6,6,6,2,1,1,1,2,1,2,1
"1384","2014/03/17 11:00",6,6,6,6,6,6,6,6,15,15,15,15,15,15,15,15,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,15,15,15,15,15,15,15,15,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"1385","2014/03/17 11:15",8,8,8,8,9,9,9,8,21,21,21,21,21,21,21,21,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,8,8,8,8,9,9,8,8,21,21,21,20,21,21,21,21,10,10,10,10,10,10,10,10,3,3,3,3,3,3,4,3
"1386","2014/03/17 11:30",5,5,5,5,5,5,5,5,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,5,5,5,5,5,5,5,5,19,19,19,19,19,19,19,19,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"1387","2014/03/17 11:45",8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,9,9,8,8,9,9,9,8,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,17,17,17,17,17,17,17,17,9,9,8,8,9,8,9,8,3,3,3,3,3,3,3,3
"1388","2014/03/17 12:00",8,8,8,8,8,8,8,8,13,13,13,13,13,13,13,13,9,9,9,9,10,9,9,9,3,3,3,3,3,3,3,3,8,8,8,8,8,8,8,8,13,13,13,13,13,13,13,13,9,10,9,9,10,9,10,9,3,3,3,3,3,3,3,3
"1389","2014/03/17 12:15",6,6,6,6,5,6,5,6,14,14,14,14,14,14,14,14,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,6,6,6,5,5,6,5,6,14,14,14,14,14,14,14,14,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"1390","2014/03/17 12:30",9,9,9,9,9,9,9,9,13,13,13,13,13,13,13,12,8,8,8,8,9,8,8,8,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,13,13,13,12,13,13,13,12,8,8,8,8,9,8,8,8,3,3,3,3,3,3,3,3
"1391","2014/03/17 12:45",8,8,8,8,8,8,8,8,13,13,13,13,13,13,13,13,8,8,7,8,8,7,8,7,3,2,2,2,2,2,3,2,8,8,8,8,8,8,8,8,13,13,13,13,13,13,13,13,8,8,7,7,8,7,8,7,3,2,2,2,2,2,2,2
"1392","2014/03/17 13:00",2,2,2,2,2,2,2,2,13,14,13,13,14,13,13,13,8,8,8,7,8,7,8,7,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,13,14,14,13,14,13,14,13,8,8,8,7,8,7,8,8,3,3,2,3,3,3,3,3
"1393","2014/03/17 13:15",9,9,9,9,9,9,9,10,17,17,17,17,17,17,16,16,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,9,9,9,9,9,10,10,10,17,17,17,16,17,16,17,16,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"1394","2014/03/17 13:30",10,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,10,10,10,10,10,10,10,10,14,14,14,14,14,14,14,14,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3
"1395","2014/03/17 13:45",6,6,6,6,6,6,6,6,16,16,16,16,16,16,16,16,9,10,10,9,10,10,10,9,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,16,16,16,16,16,16,16,16,9,9,9,9,9,9,10,9,4,4,4,4,4,4,4,4
"1396","2014/03/17 14:00",6,6,6,6,6,6,6,6,15,15,15,15,15,15,15,15,11,11,11,11,12,11,12,11,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,15,15,15,15,15,15,15,15,11,11,11,11,12,11,11,11,4,4,4,4,4,4,4,4
"1397","2014/03/17 14:15",6,6,6,6,5,6,5,6,17,17,17,17,17,17,17,17,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4,6,6,6,6,5,6,5,6,17,17,17,17,17,17,17,17,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4
"1398","2014/03/17 14:30",5,5,5,5,5,5,5,5,16,16,16,16,16,16,16,16,13,13,13,13,14,13,13,13,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,16,16,16,16,16,16,16,16,13,13,13,13,13,13,13,13,5,4,5,5,5,5,5,5
"1399","2014/03/17 14:45",5,5,5,5,5,5,5,5,16,16,16,16,16,16,16,16,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,16,16,16,16,16,16,16,16,11,11,11,11,11,11,11,11,4,4,4,4,4,4,4,4
"1400","2014/03/17 15:00",4,4,4,4,4,4,4,4,15,15,15,15,15,15,15,14,15,15,15,15,15,15,15,15,5,5,6,5,6,5,5,5,4,4,4,4,4,4,4,4,15,15,15,14,15,15,15,14,15,15,15,15,15,15,15,15,5,5,5,5,5,5,5,5
"1401","2014/03/17 15:15",4,4,4,4,4,4,4,4,19,19,19,19,19,19,19,19,14,14,14,14,14,14,14,14,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,19,19,19,19,19,19,19,19,14,14,14,14,14,14,14,14,5,5,5,5,5,5,5,5
"1402","2014/03/17 15:30",4,5,4,4,4,5,4,4,17,17,17,17,17,17,17,16,12,13,12,12,13,12,12,12,4,4,4,4,4,4,5,4,4,5,4,4,4,4,4,4,17,17,17,16,17,17,17,17,12,12,12,12,12,12,12,12,4,4,4,4,5,4,4,4
"1403","2014/03/17 15:45",4,4,4,4,4,4,4,4,15,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,3,3,3,3,3,3,3,3,4,4,5,4,4,5,4,4,15,15,15,15,15,15,15,15,14,14,13,14,14,14,14,14,3,3,3,3,3,3,3,3
"1404","2014/03/17 16:00",4,4,4,4,4,4,4,4,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,12,12,13,12,12,12,12,12,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3
"1405","2014/03/17 16:15",5,5,5,5,5,5,5,5,18,18,19,18,18,18,18,18,14,14,15,14,15,14,14,14,7,7,7,7,7,7,7,7,5,5,5,5,5,5,5,5,18,18,19,18,18,18,18,18,14,14,14,14,15,14,14,14,7,7,7,7,7,7,7,7
"1406","2014/03/17 16:30",4,4,4,4,4,4,4,4,23,23,23,23,23,23,23,23,16,16,16,16,16,15,16,16,5,5,6,6,6,5,6,6,4,4,4,4,4,4,4,4,23,23,23,23,23,23,23,23,16,16,16,16,16,16,16,16,6,5,6,5,6,5,6,5
"1407","2014/03/17 16:45",3,3,3,3,3,3,3,3,17,17,17,17,17,17,17,17,12,12,12,12,12,12,12,12,5,4,5,5,5,4,5,4,3,3,3,3,3,3,3,3,17,17,17,17,17,17,17,17,12,12,12,12,12,12,12,12,4,4,4,4,4,4,5,4
"1408","2014/03/17 17:00",3,3,3,3,3,3,3,3,15,15,15,14,15,14,15,14,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,15,15,15,14,15,15,15,14,10,10,10,10,10,10,10,10,4,3,4,4,4,3,4,4
"1409","2014/03/17 17:15",3,3,3,3,3,3,3,3,17,17,17,17,17,17,17,17,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,17,17,17,17,17,17,17,17,10,10,10,10,10,10,10,10,5,5,5,5,5,5,5,5
"1410","2014/03/17 17:30",3,3,3,2,2,3,2,3,14,13,14,13,13,14,14,13,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,3,3,2,2,2,3,2,3,14,14,14,13,13,14,14,13,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2
"1411","2014/03/17 17:45",3,3,3,3,3,3,2,3,14,14,14,14,14,14,14,13,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,3,14,14,14,14,14,14,14,14,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2
"1412","2014/03/17 18:00",2,3,2,2,2,3,2,3,13,12,13,12,12,12,12,12,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,13,13,13,12,13,12,13,12,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"1413","2014/03/17 18:15",3,3,3,3,3,3,3,3,15,15,15,15,15,15,15,15,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,15,15,15,15,15,15,15,8,8,8,8,9,8,8,8,3,2,3,2,3,3,2,3
"1414","2014/03/17 18:30",3,3,3,3,3,3,3,3,14,14,14,14,14,14,14,14,7,7,7,7,7,7,7,7,4,3,4,3,4,4,4,4,3,3,3,3,3,3,3,3,14,14,14,14,14,14,14,14,7,7,7,7,7,7,7,7,4,3,4,4,4,4,4,4
"1415","2014/03/17 18:45",3,3,3,3,2,3,3,3,14,14,14,13,14,14,14,13,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,3,14,14,14,13,14,14,14,13,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"1416","2014/03/17 19:00",3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,13,13,13,13,13,13,13,13,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2
"1417","2014/03/17 19:15",3,3,3,2,3,3,2,3,15,15,15,15,15,15,15,15,8,8,8,8,8,8,8,8,2,2,2,2,2,2,2,2,3,3,3,2,3,3,2,3,15,15,15,15,15,15,15,15,8,9,8,8,8,8,8,8,2,2,2,2,2,2,2,2
"1418","2014/03/17 19:30",2,2,2,2,2,2,2,3,14,14,14,14,14,14,14,14,7,7,7,7,8,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"1419","2014/03/17 19:45",2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,9,9,9,9,10,9,9,9,3,3,3,4,3,3,3,3,2,2,2,2,2,2,2,2,14,14,14,14,14,14,14,14,9,9,9,9,9,9,9,9,4,3,3,3,3,3,4,3
"1420","2014/03/17 20:00",2,2,2,2,2,3,2,3,15,15,15,15,15,15,15,15,8,8,8,9,9,8,9,9,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,15,15,15,15,15,15,15,15,8,9,9,9,9,8,9,9,3,3,3,3,3,3,3,3
"1421","2014/03/17 20:15",3,3,3,3,3,3,3,3,25,25,25,25,26,26,25,25,10,10,10,10,10,10,10,10,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,26,25,25,25,26,26,25,25,10,10,10,10,11,10,10,10,4,4,4,4,4,4,4,4
"1422","2014/03/17 20:30",2,3,3,2,3,3,2,3,23,23,23,23,23,23,23,23,10,10,10,10,10,9,10,10,4,4,4,4,4,4,4,4,2,3,3,2,3,3,2,3,23,23,23,22,23,23,23,23,10,10,10,10,10,10,10,10,4,4,4,3,4,3,4,4
"1423","2014/03/17 20:45",2,3,3,3,2,3,3,3,23,22,23,22,23,23,23,22,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4,2,3,3,3,3,3,2,3,23,23,23,22,23,23,23,22,8,8,8,8,8,8,8,8,4,4,4,4,4,4,4,4
"1424","2014/03/17 21:00",3,3,3,3,3,3,3,3,23,23,23,23,23,23,23,23,7,8,7,7,8,7,7,7,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,23,23,23,23,23,23,23,23,7,8,7,7,8,8,7,7,4,4,4,4,4,4,4,4
"1425","2014/03/17 21:15",3,3,3,3,3,3,3,3,24,24,24,24,24,24,24,24,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,24,24,24,24,24,24,24,24,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"1426","2014/03/17 21:30",3,3,3,3,3,3,3,3,22,22,22,22,22,22,22,22,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,22,22,22,22,22,22,22,22,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"1427","2014/03/17 21:45",3,4,3,3,3,4,3,4,25,25,25,25,25,25,25,25,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3,4,4,3,3,3,4,3,4,25,25,25,25,25,25,25,25,10,10,10,10,10,10,10,10,3,3,3,3,3,3,3,3
"1428","2014/03/17 22:00",3,3,3,3,3,4,3,4,23,22,22,23,22,22,22,22,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,22,22,23,22,22,23,22,23,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3
"1429","2014/03/17 22:15",4,4,4,4,4,4,4,4,25,25,25,25,25,25,25,25,11,11,11,12,12,12,12,12,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4,4,25,25,25,25,25,25,25,25,12,12,12,11,12,12,11,11,5,4,4,4,4,4,4,4
"1430","2014/03/17 22:30",3,3,3,3,3,3,3,3,26,26,26,25,26,26,25,25,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,26,26,26,25,26,26,25,26,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3
"1431","2014/03/17 22:45",3,3,3,3,3,3,3,3,25,25,25,25,25,25,25,25,11,11,11,11,11,11,11,11,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,25,25,25,25,25,25,25,25,11,11,11,11,11,11,11,11,3,3,3,3,3,3,3,3
"1432","2014/03/17 23:00",4,4,4,4,4,4,4,4,25,24,24,24,24,24,24,24,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,25,24,24,24,24,24,24,24,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"1433","2014/03/17 23:15",6,6,5,5,6,6,5,6,28,27,27,27,27,28,27,27,14,14,14,14,14,14,14,14,6,6,6,6,6,6,6,7,6,6,5,5,6,7,5,5,28,27,27,27,28,28,27,27,14,14,14,14,14,14,14,14,7,6,6,6,6,6,6,6
"1434","2014/03/17 23:30",6,5,7,7,5,5,7,7,27,27,27,28,27,28,28,27,13,13,13,13,13,13,13,13,7,7,7,7,7,7,7,7,6,5,7,7,5,5,7,7,28,28,28,27,27,28,28,27,13,13,13,13,13,13,13,13,7,7,7,7,7,7,7,7
"1435","2014/03/17 23:45",6,6,4,4,6,6,4,4,25,26,25,25,25,26,26,26,14,14,14,14,14,14,14,14,8,7,7,7,8,7,8,7,6,6,4,4,6,6,4,4,26,26,25,25,26,26,26,26,14,14,14,14,14,14,14,14,7,7,7,7,7,7,7,7
"1436","2014/03/18 00:00",5,5,6,6,5,5,6,6,27,27,27,26,26,26,26,26,14,14,14,14,15,14,14,14,7,7,7,7,7,7,7,7,5,5,6,6,5,5,6,6,27,27,27,26,27,27,26,26,14,14,14,14,14,14,14,14,7,7,7,6,7,7,7,7
"1437","2014/03/18 00:15",7,6,6,6,7,7,6,6,28,28,28,28,28,28,28,28,12,12,12,12,12,12,12,11,3,3,3,3,3,3,3,3,7,6,6,6,7,7,6,6,28,28,29,28,28,29,28,28,12,12,12,12,12,12,12,12,3,3,3,3,3,3,3,3
"1438","2014/03/18 00:30",5,5,4,4,5,5,4,4,26,26,26,26,26,26,26,26,11,11,11,11,12,11,11,11,4,4,4,4,4,4,4,4,5,5,4,4,5,5,4,4,26,26,26,26,26,26,26,26,11,11,11,11,12,12,12,11,4,4,4,4,4,4,4,4
"1439","2014/03/18 00:45",5,5,5,5,5,5,5,5,22,22,22,22,22,22,22,22,12,12,12,12,12,12,12,12,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,22,22,22,22,22,22,22,22,12,12,12,11,12,12,12,12,4,4,4,4,4,4,4,4
"1440","2014/03/18 01:00",4,4,3,3,4,4,3,4,24,24,24,24,24,24,24,24,12,12,12,12,12,12,12,12,5,5,5,5,5,5,5,5,4,4,3,3,4,4,3,4,24,24,24,23,24,24,24,24,12,12,12,12,12,12,12,12,5,5,5,5,5,5,5,5
"1441","2014/03/18 01:15",3,3,3,3,3,3,3,3,28,28,28,28,29,28,28,28,9,10,10,9,10,9,10,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,28,28,28,27,29,29,28,28,10,10,9,9,10,9,10,9,3,3,3,3,3,3,3,3
"1442","2014/03/18 01:30",2,2,2,2,2,2,2,2,23,23,24,23,24,24,24,23,7,7,7,7,7,7,7,7,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,24,24,24,23,24,24,24,24,7,7,7,7,7,7,7,7,3,2,2,2,3,3,3,3
"1443","2014/03/18 01:45",2,2,2,2,2,2,2,2,22,22,22,22,22,22,22,22,6,6,6,6,7,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,23,22,22,22,22,22,22,22,6,6,6,6,7,6,6,6,2,2,2,2,2,2,2,2
"1444","2014/03/18 02:00",2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2
"1445","2014/03/18 02:15",3,3,3,3,3,3,3,3,20,19,19,19,19,20,19,19,11,11,11,11,12,11,11,11,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,20,20,20,19,20,20,20,19,11,11,11,11,12,11,11,11,3,3,3,3,3,3,3,3
"1446","2014/03/18 02:30",4,4,4,4,4,4,4,4,17,17,17,17,17,17,17,17,12,12,11,12,12,12,12,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,17,17,17,17,17,17,17,17,12,12,12,11,12,12,11,12,4,4,4,4,4,4,4,4
"1447","2014/03/18 02:45",4,3,3,3,3,3,3,4,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,16,15,15,15,16,16,15,15,13,13,13,13,13,13,13,13,4,4,4,4,4,4,4,4
"1448","2014/03/18 03:00",4,3,4,4,4,4,4,4,17,17,17,17,17,17,17,17,12,12,12,12,12,12,12,12,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,18,18,18,17,18,17,17,17,12,12,12,12,12,12,12,12,3,3,3,3,3,3,3,3
"1449","2014/03/18 03:15",4,3,3,3,3,4,3,3,22,22,22,22,22,22,22,22,13,13,13,13,14,13,13,13,4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,4,22,22,22,22,22,22,22,22,13,13,13,13,14,13,13,13,4,4,4,4,4,4,4,4
"1450","2014/03/18 03:30",3,3,3,3,3,3,3,3,13,13,13,12,12,12,13,12,10,10,10,10,11,10,10,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,13,13,12,13,13,13,12,10,10,10,10,11,10,10,10,3,3,3,3,3,3,3,3
"1451","2014/03/18 03:45",2,2,2,2,2,2,2,2,12,13,12,12,12,13,12,12,9,9,9,9,9,9,9,9,3,2,3,3,3,3,2,3,2,2,2,2,2,2,2,2,13,13,12,12,12,13,13,12,9,9,9,9,9,9,9,9,3,2,2,2,2,2,2,3
"1452","2014/03/18 04:00",2,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,9,8,8,8,9,9,9,9,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,9,8,9,8,9,9,8,9,2,2,2,2,2,2,2,2
"1453","2014/03/18 04:15",2,2,3,2,2,3,2,2,24,23,24,23,24,23,23,24,9,9,9,9,9,9,9,9,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,24,24,24,23,24,24,24,24,9,9,9,9,9,9,8,9,2,2,2,2,2,2,2,2
"1454","2014/03/18 04:30",5,5,5,5,5,5,5,5,17,17,17,16,17,16,17,17,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,17,17,17,16,17,16,17,17,7,7,7,7,7,7,7,7,2,2,2,2,2,2,2,2
"1455","2014/03/18 04:45",2,2,2,2,2,2,2,3,17,17,18,17,17,18,17,17,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,3,18,17,17,17,18,18,17,18,9,9,9,9,9,9,9,9,3,3,3,3,3,3,3,3
"1456","2014/03/18 05:00",2,2,2,2,2,2,2,2,18,18,18,18,18,18,18,18,7,7,7,6,7,7,7,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,18,18,18,17,18,18,18,18,7,7,7,7,7,7,7,6,2,2,2,2,2,2,2,2
