PHY_Long_CHP.csv
Serial number : xxxxx(RAID600)
From : 2014/03/03 01:00
To   : 2014/04/02 01:00
sampling rate : 15

"No.","time","CHP00-1EU","CHP01-1EU","CHP02-1EU","CHP03-1EU","CHP10-1FU","CHP11-1FU","CHP12-1FU","CHP13-1FU","CHP04-1EL","CHP05-1EL","CHP06-1EL","CHP07-1EL","CHP80-2QU","CHP81-2QU","CHP82-2QU","CHP83-2QU","CHP90-2RU","CHP91-2RU","CHP92-2RU","CHP93-2RU","CHP84-2QL","CHP85-2QL","CHP86-2QL","CHP87-2QL"
"217","2014/03/05 07:15",13,42,39,60,10,11,13,12,46,19,10,26,13,43,39,61,11,11,14,12,10,20,47,26
"218","2014/03/05 07:30",11,37,33,54,10,11,13,11,46,17,11,21,11,37,33,55,10,10,13,11,10,18,45,22
"219","2014/03/05 07:45",15,48,38,58,10,10,13,11,42,15,10,20,16,49,37,59,10,10,13,11,10,16,42,20
"220","2014/03/05 08:00",9,33,30,57,9,8,11,10,37,14,8,22,9,33,29,58,8,8,12,9,9,14,37,22
"221","2014/03/05 08:15",8,20,26,57,6,6,10,8,28,18,7,21,8,20,25,58,6,6,10,8,7,18,29,21
"222","2014/03/05 08:30",8,18,24,59,6,6,9,8,27,14,6,22,8,18,24,60,6,6,10,7,6,14,28,21
"223","2014/03/05 08:45",8,18,26,54,7,6,9,7,28,14,7,21,8,17,24,54,7,7,10,8,7,14,28,20
"224","2014/03/05 09:00",7,13,24,52,5,6,9,6,22,12,5,15,8,13,23,54,6,6,9,7,5,13,22,15
"225","2014/03/05 09:15",8,13,31,58,5,6,9,7,24,19,6,13,8,13,30,58,6,6,9,7,6,19,23,13
"226","2014/03/05 09:30",9,15,29,59,8,8,12,9,40,17,7,15,9,16,29,61,8,8,12,9,7,17,40,15
"227","2014/03/05 09:45",9,16,31,57,9,10,12,10,32,18,7,15,10,17,31,58,10,9,13,10,7,18,32,15
"228","2014/03/05 10:00",3,7,26,58,2,3,6,4,12,9,3,9,4,7,24,59,3,3,6,4,3,9,12,9
"229","2014/03/05 10:15",6,16,26,57,5,5,9,7,22,14,6,13,7,16,25,58,6,6,10,7,6,15,22,13
"230","2014/03/05 10:30",7,17,23,53,6,6,9,7,22,12,6,14,7,18,23,55,6,6,9,7,6,12,23,14
"231","2014/03/05 10:45",5,10,22,49,4,4,7,5,17,11,5,14,5,10,21,51,4,4,7,5,5,11,17,14
"232","2014/03/05 11:00",3,6,20,55,2,3,6,3,10,8,3,13,3,6,19,58,3,2,6,3,3,8,10,13
"233","2014/03/05 11:15",4,9,21,49,3,4,8,5,15,15,4,12,4,8,20,52,4,3,8,5,4,15,15,12
"234","2014/03/05 11:30",5,9,22,53,4,5,7,5,18,9,4,11,5,9,21,57,5,4,7,5,4,11,18,10
"235","2014/03/05 11:45",3,6,21,50,3,3,6,4,12,9,3,11,4,6,20,54,3,3,6,4,3,9,12,11
"236","2014/03/05 12:00",7,20,23,54,6,6,9,7,21,16,6,15,7,20,22,57,6,6,9,7,7,16,22,15
"237","2014/03/05 12:15",7,22,27,54,6,6,9,7,22,23,6,15,7,21,26,58,6,6,9,7,6,23,22,15
"238","2014/03/05 12:30",6,16,27,54,5,5,8,6,19,15,6,14,6,16,26,56,5,5,8,6,6,15,19,14
"239","2014/03/05 12:45",3,7,27,47,3,2,5,3,8,14,3,10,3,7,26,49,2,2,5,3,3,14,8,10
"240","2014/03/05 13:00",3,7,25,43,2,3,6,4,9,13,3,11,3,7,24,46,2,3,6,3,3,13,9,11
"241","2014/03/05 13:15",4,8,23,45,3,3,6,5,12,17,4,9,4,8,22,47,3,3,6,4,4,16,11,9
"242","2014/03/05 13:30",4,8,22,52,3,3,6,4,10,14,4,7,4,8,21,54,3,3,6,4,4,14,10,8
"243","2014/03/05 13:45",3,8,22,46,3,3,6,4,10,13,4,10,4,8,21,49,3,3,6,4,4,13,10,9
"244","2014/03/05 14:00",5,13,23,53,4,4,7,5,15,16,5,11,5,13,21,55,4,4,7,5,5,16,15,11
"245","2014/03/05 14:15",4,10,23,45,4,4,7,5,12,18,4,9,4,10,22,47,4,4,6,5,4,18,12,9
"246","2014/03/05 14:30",5,15,23,48,4,4,7,6,15,16,5,9,5,15,22,50,5,5,7,5,5,15,15,9
"247","2014/03/05 14:45",6,14,25,55,5,5,8,6,18,17,6,11,6,14,25,58,5,5,8,6,6,17,17,11
"248","2014/03/05 15:00",5,13,27,53,5,5,8,5,15,15,5,11,5,13,26,55,5,5,7,5,5,15,15,11
"249","2014/03/05 15:15",5,14,27,52,6,6,8,6,16,20,6,12,5,14,27,56,6,6,9,6,6,20,17,12
"250","2014/03/05 15:30",4,12,24,49,6,6,7,5,13,17,5,10,5,12,23,53,6,6,7,5,5,17,13,10
"251","2014/03/05 15:45",4,13,25,45,4,4,7,5,14,16,5,11,5,13,23,49,5,5,7,5,5,16,14,11
"252","2014/03/05 16:00",6,13,29,53,4,4,8,6,15,17,6,12,6,13,28,54,4,5,8,5,5,17,15,13
"253","2014/03/05 16:15",6,13,29,50,4,5,8,6,14,23,5,16,6,13,28,51,5,5,9,6,5,23,14,16
"254","2014/03/05 16:30",5,15,22,52,4,4,7,5,13,17,5,14,5,15,21,52,4,4,7,5,5,17,13,14
"255","2014/03/05 16:45",5,17,19,46,4,4,7,5,14,16,5,14,5,17,18,46,4,4,7,5,5,16,14,14
"256","2014/03/05 17:00",5,18,21,52,4,4,7,4,13,16,5,18,5,18,19,51,4,4,7,5,5,16,13,18
"257","2014/03/05 17:15",7,25,23,54,6,6,10,8,20,22,7,18,7,25,21,54,7,6,10,7,7,22,20,18
"258","2014/03/05 17:30",10,36,27,55,10,10,12,11,31,20,10,21,10,36,26,56,9,10,13,10,10,20,31,21
"259","2014/03/05 17:45",7,24,22,57,6,6,9,7,20,15,7,15,7,24,20,58,6,6,9,7,7,15,20,14
"260","2014/03/05 18:00",6,19,19,60,4,4,7,5,14,12,5,9,5,19,17,60,4,4,7,5,5,12,14,9
"261","2014/03/05 18:15",6,21,18,55,4,4,9,5,13,16,4,12,5,21,17,55,4,4,9,4,4,16,13,12
"262","2014/03/05 18:30",4,15,16,53,3,3,7,4,11,13,4,9,4,15,15,53,4,3,7,4,4,12,11,9
"263","2014/03/05 18:45",4,16,16,52,4,4,7,5,14,13,4,13,4,16,15,51,4,4,7,4,4,13,13,13
"264","2014/03/05 19:00",4,14,17,54,3,3,7,4,11,12,4,10,3,14,16,52,3,3,7,5,4,12,11,10
"265","2014/03/05 19:15",4,17,21,52,3,3,7,4,12,14,4,11,4,17,21,51,4,3,7,5,4,14,12,11
"266","2014/03/05 19:30",4,24,20,48,4,3,6,4,11,13,4,10,4,24,18,47,4,3,6,4,4,13,12,10
"267","2014/03/05 19:45",4,24,24,51,4,4,7,5,13,12,5,9,4,24,23,52,4,4,7,5,5,12,13,9
"268","2014/03/05 20:00",5,27,23,51,4,4,7,5,14,10,4,9,5,28,22,51,4,4,7,5,5,11,14,9
"269","2014/03/05 20:15",5,26,19,47,4,4,7,5,13,16,5,10,5,26,18,48,4,4,7,5,5,16,12,10
"270","2014/03/05 20:30",5,17,20,57,4,4,7,5,12,12,4,15,6,16,18,57,4,4,7,4,4,12,12,15
"271","2014/03/05 20:45",4,18,18,48,4,4,7,5,14,12,5,14,4,18,17,48,4,4,7,5,5,11,13,14
"272","2014/03/05 21:00",4,18,16,55,3,3,6,4,11,9,4,8,4,18,15,56,3,3,6,4,4,9,11,8
"273","2014/03/05 21:15",5,21,18,49,4,4,8,5,14,13,5,14,5,22,17,51,4,4,8,5,4,13,14,13
"274","2014/03/05 21:30",5,18,19,49,4,4,7,5,13,11,5,9,4,18,18,50,4,4,7,5,5,11,13,10
"275","2014/03/05 21:45",4,19,17,45,4,3,7,5,13,11,4,9,4,19,16,45,3,3,7,5,5,11,13,9
"276","2014/03/05 22:00",4,14,15,45,3,3,6,3,11,10,4,8,3,14,14,45,3,3,6,4,4,10,11,8
"277","2014/03/05 22:15",3,12,16,57,3,3,6,4,9,12,3,9,3,12,14,59,3,3,6,4,3,13,9,9
"278","2014/03/05 22:30",3,15,16,48,3,3,6,4,9,10,3,7,3,15,14,50,3,3,6,3,3,9,9,7
"279","2014/03/05 22:45",2,15,15,49,3,2,6,3,10,11,3,26,3,15,14,48,2,2,6,3,3,11,10,26
"280","2014/03/05 23:00",2,13,13,41,2,2,5,3,8,10,3,22,2,13,12,41,2,2,5,3,3,10,8,22
"281","2014/03/05 23:15",3,20,16,51,3,3,7,5,13,14,4,28,4,20,15,51,3,3,7,4,4,14,13,28
"282","2014/03/05 23:30",3,15,15,46,3,3,6,4,10,11,4,19,3,15,14,47,3,3,6,3,4,10,10,19
"283","2014/03/05 23:45",5,17,17,44,5,4,8,5,18,13,5,22,5,17,16,44,4,4,8,6,5,13,18,22
"284","2014/03/06 00:00",7,25,18,45,6,6,10,8,26,14,7,29,7,24,17,46,7,6,10,8,7,14,26,30
"285","2014/03/06 00:15",7,28,26,30,7,7,14,8,28,20,8,31,7,28,24,30,7,7,14,8,8,20,28,31
"286","2014/03/06 00:30",8,28,30,45,8,8,17,9,30,18,8,29,8,28,29,46,8,8,17,9,8,18,30,29
"287","2014/03/06 00:45",9,22,40,46,9,9,16,9,36,18,9,26,9,23,39,47,9,9,16,9,9,18,36,26
"288","2014/03/06 01:00",9,22,28,44,8,9,13,9,36,17,9,24,9,23,26,44,8,8,13,9,9,17,37,24
"289","2014/03/06 01:15",8,22,27,45,8,8,12,9,35,21,9,26,8,21,26,45,8,8,12,9,8,22,35,25
"290","2014/03/06 01:30",9,23,26,44,9,8,12,10,35,24,9,24,9,23,26,45,9,9,12,9,9,24,35,24
"291","2014/03/06 01:45",9,20,26,43,9,8,12,10,33,21,10,25,9,20,25,43,9,8,11,10,9,21,34,25
"292","2014/03/06 02:00",9,24,25,41,8,8,11,9,32,16,9,21,9,24,24,42,8,8,11,9,9,16,32,21
"293","2014/03/06 02:15",9,36,24,31,7,8,11,8,28,19,8,23,8,36,23,32,7,7,11,8,8,19,28,23
"294","2014/03/06 02:30",12,25,29,52,8,8,11,9,31,18,8,24,13,25,28,52,8,8,11,9,8,17,30,24
"295","2014/03/06 02:45",8,24,24,41,7,8,11,8,31,17,8,17,8,24,22,40,8,8,11,9,8,17,30,17
"296","2014/03/06 03:00",7,20,24,27,7,7,10,8,31,15,8,21,7,21,23,28,7,7,11,8,8,15,31,21
"297","2014/03/06 03:15",7,21,45,32,7,7,10,8,26,19,7,20,7,21,43,32,7,7,10,8,7,19,27,20
"298","2014/03/06 03:30",7,12,46,37,7,7,10,8,25,15,7,17,7,12,45,39,6,7,10,7,7,15,25,17
"299","2014/03/06 03:45",6,11,40,39,6,6,9,7,25,14,7,17,7,11,39,41,6,6,9,7,7,14,25,16
"300","2014/03/06 04:00",7,13,41,46,7,7,10,8,29,15,8,15,7,13,40,48,7,7,10,8,8,15,29,15
"301","2014/03/06 04:15",8,11,51,40,8,7,11,8,27,23,7,17,7,11,49,42,7,8,10,8,8,23,28,17
"302","2014/03/06 04:30",7,11,48,37,7,7,10,8,28,15,7,13,8,11,47,38,7,7,10,8,7,15,28,14
"303","2014/03/06 04:45",6,9,42,32,6,6,9,7,25,14,6,13,6,9,41,32,6,6,9,7,6,13,25,14
"304","2014/03/06 05:00",8,11,39,16,8,8,11,9,32,15,9,16,8,11,38,16,8,8,11,9,8,15,32,15
"305","2014/03/06 05:15",6,17,37,13,12,12,10,8,26,16,7,13,7,18,35,13,12,12,9,7,7,16,26,13
"306","2014/03/06 05:30",7,23,24,23,7,7,9,8,28,16,7,13,7,23,23,25,7,6,9,8,7,15,28,13
"307","2014/03/06 05:45",8,26,21,15,8,8,10,9,31,14,8,14,8,27,20,16,8,8,10,8,8,14,31,13
"308","2014/03/06 06:00",5,25,16,13,5,5,8,6,22,11,6,12,5,25,15,14,5,5,8,6,6,11,22,11
"309","2014/03/06 06:15",8,35,22,23,8,7,12,9,29,18,8,15,8,35,21,23,7,7,12,9,8,18,29,16
"310","2014/03/06 06:30",13,46,28,30,12,12,15,14,49,20,13,19,12,46,27,31,12,12,15,13,12,20,49,20
"311","2014/03/06 06:45",17,50,44,37,13,14,17,14,61,21,14,23,16,50,43,38,14,14,17,15,14,21,61,23
"312","2014/03/06 07:00",14,49,36,37,13,14,16,14,61,20,14,45,14,50,36,38,13,14,17,14,14,21,62,46
"313","2014/03/06 07:15",14,50,36,47,12,12,15,13,52,23,13,52,14,49,34,48,12,12,15,13,13,22,53,52
"314","2014/03/06 07:30",10,42,29,38,10,10,13,11,43,18,11,46,10,42,29,38,10,10,13,11,11,18,44,46
"315","2014/03/06 07:45",15,47,31,44,10,10,13,10,40,17,11,44,16,47,30,45,10,10,13,11,11,17,40,45
"316","2014/03/06 08:00",9,36,24,43,8,9,11,9,30,15,9,48,8,37,23,44,9,8,11,9,8,15,30,48
"317","2014/03/06 08:15",10,29,27,50,8,8,12,9,28,21,9,48,10,28,25,51,8,8,12,9,9,21,29,49
"318","2014/03/06 08:30",8,16,25,48,7,7,10,8,23,17,7,38,8,16,23,48,7,7,10,8,7,17,23,38
"319","2014/03/06 08:45",7,22,24,41,7,7,10,8,28,15,8,35,8,22,24,43,7,7,10,8,7,14,28,35
"320","2014/03/06 09:00",5,12,21,37,5,5,7,5,16,11,5,30,5,12,21,38,5,5,7,5,5,11,16,31
"321","2014/03/06 09:15",10,15,34,49,5,5,8,6,16,15,5,29,10,15,33,49,5,5,9,6,5,16,16,29
"322","2014/03/06 09:30",7,13,28,43,7,7,11,8,34,15,6,27,7,13,27,43,7,7,11,8,7,15,34,27
"323","2014/03/06 09:45",9,14,31,48,8,9,11,9,30,15,6,26,9,14,30,49,9,8,12,10,6,15,30,26
"324","2014/03/06 10:00",2,4,24,37,2,2,6,3,9,8,3,19,2,4,23,38,2,2,5,3,3,8,9,19
"325","2014/03/06 10:15",6,15,24,53,5,5,8,7,19,14,6,24,6,15,23,55,5,5,9,7,6,14,19,23
"326","2014/03/06 10:30",6,17,23,53,6,6,9,7,20,12,6,19,7,17,22,55,5,6,9,6,6,12,20,19
"327","2014/03/06 10:45",5,12,22,46,5,5,7,6,18,12,5,18,6,12,21,47,5,5,8,6,5,12,19,18
"328","2014/03/06 11:00",3,5,19,52,2,2,5,3,9,9,2,16,3,5,18,54,2,2,6,3,2,8,9,17
"329","2014/03/06 11:15",4,8,21,54,3,3,7,4,12,11,4,21,4,9,20,57,3,3,7,4,4,11,12,21
"330","2014/03/06 11:30",4,9,21,54,4,3,7,4,14,10,4,19,4,9,20,56,3,3,7,4,4,10,15,19
"331","2014/03/06 11:45",3,5,21,48,2,2,6,3,10,9,3,17,3,5,20,49,2,3,6,3,3,9,9,17
"332","2014/03/06 12:00",6,17,23,48,5,5,9,6,19,11,6,19,6,16,22,50,5,5,9,6,6,11,19,19
"333","2014/03/06 12:15",6,18,28,53,6,6,9,7,21,16,7,18,7,19,27,55,6,6,9,7,7,16,22,19
"334","2014/03/06 12:30",8,20,25,55,6,7,9,8,24,14,7,18,8,20,24,56,7,7,9,8,7,14,24,18
"335","2014/03/06 12:45",4,8,23,44,3,3,7,4,14,10,3,15,5,8,22,44,4,4,7,4,4,11,14,15
"336","2014/03/06 13:00",4,7,22,52,2,2,5,3,9,9,3,14,4,7,20,53,3,3,5,3,3,9,10,14
"337","2014/03/06 13:15",4,8,22,34,3,3,7,4,13,12,4,13,4,7,21,35,3,4,7,4,4,12,13,12
"338","2014/03/06 13:30",5,11,24,50,4,4,7,5,14,10,4,14,5,10,23,51,4,4,7,5,5,10,15,14
"339","2014/03/06 13:45",4,9,23,50,3,4,6,4,12,10,4,11,4,10,22,51,3,3,7,4,4,10,13,11
"340","2014/03/06 14:00",4,12,22,45,3,3,6,4,11,9,4,10,5,12,21,45,3,3,6,4,4,9,12,10
"341","2014/03/06 14:15",4,12,22,32,3,3,7,4,12,15,4,10,4,12,22,33,3,3,7,5,3,15,12,10
"342","2014/03/06 14:30",4,12,22,37,3,3,6,4,11,14,4,11,4,11,21,38,3,3,6,4,4,14,11,11
"343","2014/03/06 14:45",5,13,25,38,4,4,7,5,15,17,5,12,4,13,23,38,5,4,8,5,5,17,15,12
"344","2014/03/06 15:00",4,13,24,35,4,4,7,5,14,18,5,11,5,13,22,36,4,5,7,5,5,17,14,11
"345","2014/03/06 15:15",5,13,25,31,5,4,8,6,15,15,5,15,4,13,24,32,4,4,8,6,5,15,15,15
"346","2014/03/06 15:30",5,12,24,28,5,5,7,6,15,14,5,12,5,12,23,29,4,5,7,5,5,14,14,12
"347","2014/03/06 15:45",7,14,28,32,7,7,10,8,24,14,7,14,7,14,26,33,7,7,10,8,8,14,24,15
"348","2014/03/06 16:00",6,13,25,36,5,5,8,6,17,12,5,13,6,14,24,37,5,5,8,5,5,12,18,13
"349","2014/03/06 16:15",6,14,24,41,5,5,8,6,18,16,5,15,6,15,23,43,5,5,8,7,5,16,18,16
"350","2014/03/06 16:30",5,15,23,33,5,5,8,5,18,14,5,15,5,15,22,34,5,5,8,6,5,14,19,15
"351","2014/03/06 16:45",6,19,24,24,6,6,8,7,22,14,6,17,6,19,23,25,6,6,8,7,6,14,23,17
"352","2014/03/06 17:00",5,14,19,13,5,5,8,5,17,12,5,14,5,14,18,14,5,5,7,6,5,11,18,13
"353","2014/03/06 17:15",5,17,17,11,5,5,9,7,19,18,5,13,5,17,17,11,5,5,8,6,5,19,19,12
"354","2014/03/06 17:30",7,22,19,19,7,7,10,7,24,19,7,14,7,21,18,20,7,7,10,7,7,19,23,14
"355","2014/03/06 17:45",9,28,20,26,9,9,12,10,30,20,9,16,9,28,20,27,9,9,11,10,9,20,30,15
"356","2014/03/06 18:00",6,16,18,14,6,6,9,7,23,14,6,13,6,16,17,14,6,6,9,7,6,14,23,12
"357","2014/03/06 18:15",5,11,16,15,5,5,9,6,17,16,4,13,5,10,15,15,4,5,9,5,5,16,17,13
"358","2014/03/06 18:30",5,9,17,18,4,4,7,5,15,13,4,11,5,10,16,18,4,4,7,5,4,12,15,11
"359","2014/03/06 18:45",4,10,16,23,4,4,7,5,15,13,4,15,4,10,15,24,4,4,7,5,4,13,15,15
"360","2014/03/06 19:00",4,9,16,38,4,4,7,5,14,11,4,16,4,10,15,40,4,4,7,5,4,12,14,16
"361","2014/03/06 19:15",5,11,16,42,5,4,7,5,15,17,4,14,5,11,16,42,4,4,7,6,5,16,15,14
"362","2014/03/06 19:30",4,10,16,24,4,4,7,5,15,16,4,10,4,10,15,24,4,4,7,5,4,15,15,10
"363","2014/03/06 19:45",4,10,16,11,3,3,6,4,12,18,4,10,3,10,14,12,4,3,6,4,4,18,12,11
"364","2014/03/06 20:00",4,13,16,25,4,4,7,5,15,18,5,12,4,13,15,26,4,4,7,5,5,18,14,12
"365","2014/03/06 20:15",5,15,17,21,4,5,8,6,15,26,5,15,5,14,16,21,4,4,7,6,5,26,15,15
"366","2014/03/06 20:30",4,11,18,45,4,4,7,5,13,24,5,9,5,11,17,45,4,4,7,5,5,24,13,9
"367","2014/03/06 20:45",4,11,17,41,4,4,6,5,13,22,4,9,4,11,16,42,4,4,7,4,4,22,13,9
"368","2014/03/06 21:00",4,10,17,39,3,4,7,5,12,23,5,9,4,10,15,40,4,4,7,4,4,23,12,9
"369","2014/03/06 21:15",4,11,21,42,4,4,7,5,14,25,5,11,4,11,20,43,4,4,7,5,5,24,13,11
"370","2014/03/06 21:30",4,10,17,42,4,4,6,4,12,21,5,9,4,10,16,42,4,3,6,5,5,21,12,9
"371","2014/03/06 21:45",3,9,16,42,3,3,6,4,11,23,4,9,4,9,15,43,3,3,6,4,4,22,11,8
"372","2014/03/06 22:00",4,9,16,45,3,3,6,4,11,22,4,9,4,9,14,45,3,3,6,4,4,22,11,8
"373","2014/03/06 22:15",3,7,16,41,3,3,6,4,9,23,3,12,3,8,14,42,3,3,6,4,4,23,10,12
"374","2014/03/06 22:30",3,7,15,41,2,2,5,3,9,22,3,9,2,6,13,42,3,2,5,3,3,21,9,10
"375","2014/03/06 22:45",2,6,14,28,2,2,5,3,9,21,3,14,2,6,13,29,2,2,5,3,3,20,9,13
"376","2014/03/06 23:00",2,8,13,30,2,3,5,3,9,20,3,14,3,8,12,31,2,2,5,3,3,20,9,15
"377","2014/03/06 23:15",3,13,16,42,3,3,7,4,12,23,4,20,4,13,15,43,3,3,7,5,4,23,12,20
"378","2014/03/06 23:30",3,9,14,39,3,3,6,4,11,20,4,23,3,9,13,39,3,3,6,4,4,20,11,23
"379","2014/03/06 23:45",5,13,17,42,5,5,8,6,19,20,6,24,5,13,15,43,5,5,8,6,6,20,19,24
"380","2014/03/07 00:00",6,18,17,42,6,6,9,7,25,22,6,32,6,19,16,43,6,6,9,7,6,21,25,32
"381","2014/03/07 00:15",8,23,42,50,7,8,18,8,29,30,8,39,8,23,41,51,7,7,17,9,8,30,30,38
"382","2014/03/07 00:30",8,25,35,47,7,7,16,8,30,25,8,29,7,26,34,47,7,8,16,8,8,25,30,30
"383","2014/03/07 00:45",7,15,27,46,8,8,12,9,32,25,8,26,8,16,26,47,8,8,12,8,8,25,32,26
"384","2014/03/07 01:00",9,17,26,47,8,8,12,10,36,24,9,26,9,17,26,48,8,9,12,10,9,24,36,26
"385","2014/03/07 01:15",8,16,26,45,8,8,12,9,35,28,9,24,8,16,26,45,8,8,11,10,9,28,35,24
"386","2014/03/07 01:30",9,15,27,46,9,9,11,9,35,28,9,23,9,14,26,46,8,9,11,10,9,28,34,24
"387","2014/03/07 01:45",8,13,27,40,8,8,10,9,32,23,9,22,8,13,26,40,8,8,11,9,9,23,33,23
"388","2014/03/07 02:00",9,25,26,14,8,7,10,9,31,22,9,22,9,26,25,14,8,7,10,8,8,22,31,22
"389","2014/03/07 02:15",8,36,24,28,7,7,10,8,29,23,7,21,8,36,23,28,7,7,11,8,8,23,30,22
"390","2014/03/07 02:30",8,28,27,24,8,8,11,9,32,24,8,17,8,27,26,26,8,8,11,9,8,24,32,18
"391","2014/03/07 02:45",6,13,24,11,6,6,9,7,25,26,6,14,5,13,23,12,6,6,9,7,6,27,25,14
"392","2014/03/07 03:00",6,15,22,11,6,5,8,7,24,22,6,16,6,15,21,11,6,6,9,6,6,22,24,16
"393","2014/03/07 03:15",6,12,39,26,6,5,9,7,23,24,7,17,6,12,37,26,6,6,9,7,7,24,22,17
"394","2014/03/07 03:30",6,12,46,34,6,6,9,7,23,23,7,16,6,12,44,36,6,6,9,7,6,22,23,16
"395","2014/03/07 03:45",6,12,40,35,6,6,9,6,25,22,7,18,6,12,39,37,6,6,9,7,7,21,25,18
"396","2014/03/07 04:00",7,13,39,34,7,7,10,8,28,23,7,25,7,13,38,35,7,7,10,8,7,23,28,25
"397","2014/03/07 04:15",8,12,46,35,7,8,11,9,30,29,8,24,8,12,44,36,8,8,11,9,8,29,30,24
"398","2014/03/07 04:30",6,8,37,34,5,5,8,6,21,22,5,16,5,8,36,34,5,5,8,6,5,23,21,16
"399","2014/03/07 04:45",9,12,39,14,8,8,12,9,34,24,9,20,9,12,38,15,8,9,11,9,9,24,34,20
"400","2014/03/07 05:00",7,10,35,12,7,7,10,7,27,22,7,17,7,11,33,13,6,7,9,7,7,22,27,17
"401","2014/03/07 05:15",8,20,31,25,7,7,11,8,29,25,8,19,7,20,30,26,7,7,11,8,8,25,29,19
"402","2014/03/07 05:30",5,20,17,17,5,5,8,6,21,22,6,15,5,20,16,17,5,5,8,6,6,22,21,15
"403","2014/03/07 05:45",5,22,17,16,5,5,7,5,18,18,5,15,5,22,16,16,5,5,7,5,5,18,18,15
"404","2014/03/07 06:00",5,24,16,14,5,5,8,6,19,20,5,17,5,24,14,14,5,5,8,6,6,20,18,16
"405","2014/03/07 06:15",6,31,21,26,5,5,9,6,20,21,6,20,6,30,20,26,5,5,10,7,6,21,20,21
"406","2014/03/07 06:30",10,42,27,37,9,9,12,9,32,22,9,19,11,42,26,38,9,9,12,9,9,22,32,19
"407","2014/03/07 06:45",15,49,42,47,13,13,16,14,56,26,14,26,15,48,41,47,13,13,16,13,14,26,56,26
"408","2014/03/07 07:00",15,51,26,50,13,13,17,14,61,25,14,44,15,51,25,50,13,14,16,14,14,25,62,45
"409","2014/03/07 07:15",13,46,31,49,12,11,16,13,52,27,13,46,13,46,30,49,11,12,16,13,12,27,53,46
"410","2014/03/07 07:30",15,50,30,50,11,10,13,11,44,24,11,43,14,49,29,50,10,10,14,11,10,24,46,43
"411","2014/03/07 07:45",10,41,21,48,9,9,12,9,39,22,10,43,10,41,21,49,9,9,12,9,9,22,40,44
"412","2014/03/07 08:00",10,29,19,49,9,8,11,9,35,21,9,46,9,28,19,49,8,8,11,9,8,20,36,47
"413","2014/03/07 08:15",8,22,20,51,7,7,11,8,30,23,8,46,8,22,19,51,7,8,10,8,7,23,30,46
"414","2014/03/07 08:30",9,21,19,45,7,6,9,8,28,23,7,37,9,21,19,45,7,7,10,8,7,23,28,38
"415","2014/03/07 08:45",5,12,16,34,5,5,8,6,19,19,6,35,6,12,15,34,5,5,8,6,6,19,19,35
"416","2014/03/07 09:00",5,11,15,40,5,4,7,5,16,18,5,32,5,11,14,41,4,4,8,5,5,18,16,32
"417","2014/03/07 09:15",8,13,25,49,5,5,8,6,16,22,5,32,8,13,24,49,5,5,8,6,5,22,16,32
"418","2014/03/07 09:30",8,13,24,47,7,8,11,8,36,22,7,33,7,12,23,48,8,7,10,9,7,22,36,33
"419","2014/03/07 09:45",10,16,27,45,10,9,12,10,32,22,7,36,11,16,27,46,9,9,13,10,7,23,32,35
"420","2014/03/07 10:00",3,5,18,49,3,3,6,4,10,16,3,28,4,5,17,50,3,3,6,4,3,17,10,28
"421","2014/03/07 10:15",5,13,16,55,5,5,8,6,17,21,5,29,5,13,15,55,5,4,8,6,5,21,17,28
"422","2014/03/07 10:30",6,17,17,50,6,6,9,6,20,20,6,28,7,17,16,50,6,6,9,6,6,20,20,28
"423","2014/03/07 10:45",6,14,17,40,5,6,8,6,21,20,6,26,6,14,15,42,5,6,9,6,5,20,21,26
"424","2014/03/07 11:00",3,5,13,54,2,2,6,3,9,22,3,23,3,5,13,56,2,3,5,3,3,22,9,23
"425","2014/03/07 11:15",4,8,15,51,3,4,6,4,12,23,4,22,4,8,14,54,3,3,6,4,3,23,12,21
"426","2014/03/07 11:30",4,9,15,51,4,4,7,5,15,24,4,20,4,9,14,53,4,4,7,5,4,24,16,20
"427","2014/03/07 11:45",3,5,14,49,3,3,6,3,9,22,3,20,3,5,13,51,3,3,6,3,3,21,9,20
"428","2014/03/07 12:00",5,13,16,44,4,4,7,5,16,20,5,19,5,13,14,45,4,4,7,5,5,20,16,20
"429","2014/03/07 12:15",7,20,21,41,6,6,9,7,22,23,7,23,7,20,20,42,6,6,9,7,6,23,22,23
"430","2014/03/07 12:30",8,20,20,50,6,6,9,8,24,23,7,22,8,20,18,51,7,7,9,7,7,23,24,22
"431","2014/03/07 12:45",6,12,17,35,5,4,8,5,17,19,5,21,5,12,16,36,4,4,8,5,5,19,18,21
"432","2014/03/07 13:00",3,7,15,46,2,2,5,3,9,18,3,18,4,6,14,47,2,2,5,3,3,18,9,18
"433","2014/03/07 13:15",3,8,16,28,3,3,6,4,12,22,4,20,3,8,14,29,3,3,6,4,4,21,12,20
"434","2014/03/07 13:30",4,8,16,37,3,3,6,3,9,30,3,17,4,8,15,38,3,3,6,4,4,29,9,17
"435","2014/03/07 13:45",4,9,17,46,3,3,6,4,11,31,4,17,4,9,15,46,3,3,6,4,4,31,11,17
"436","2014/03/07 14:00",6,16,18,45,5,5,8,6,19,31,6,16,6,15,17,45,5,5,8,6,6,31,19,16
"437","2014/03/07 14:15",5,13,18,56,5,5,8,6,16,33,6,18,6,13,17,56,5,5,8,6,6,33,15,18
